code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,open_price,close_price,ret_oc,ret_max,ret_low,gap_pct
1401,2025-10-16,2025-10-17,NORMAL,WEAK,-6.95,4,1433.0,1348.0,-5.93,4.12,-7.75,9.14
198A,2025-10-16,2025-10-17,NORMAL,WEAK,-10.3,10,394.0,373.0,-5.33,0.51,-6.85,0.51
2334,2025-10-16,2025-10-17,NORMAL,WEAK,-9.42,7,2789.0,2700.0,-3.19,4.52,-6.06,-6.69
244A,2025-10-16,2025-10-17,NORMAL,WEAK,-10.04,7,1910.0,1844.0,-3.46,0.0,-4.61,0.1
274A,2025-10-16,2025-10-17,NORMAL,WEAK,-7.61,9,2135.0,2095.0,-1.87,0.14,-2.3,-0.09
276A,2025-10-16,2025-10-17,NORMAL,WEAK,-5.75,8,6170.0,5810.0,-5.83,4.54,-5.83,1.65
2884,2025-10-16,2025-10-17,NORMAL,WEAK,-16.97,10,719.0,681.0,-5.29,1.95,-5.42,-2.04
2936,2025-10-16,2025-10-17,NORMAL,WEAK,-7.05,9,351.0,319.0,-9.12,0.0,-9.97,2.33
323A,2025-10-16,2025-10-17,NORMAL,WEAK,-11.29,9,634.0,579.0,-8.68,0.0,-8.68,2.09
325A,2025-10-16,2025-10-17,NORMAL,WEAK,-14.03,4,4360.0,3765.0,-13.65,0.69,-15.94,1.63
3267,2025-10-16,2025-10-17,NORMAL,WEAK,-7.4,5,902.0,898.0,-0.44,1.88,-2.77,-1.31
3350,2025-10-16,2025-10-17,NORMAL,WEAK,-6.52,5,405.0,402.0,-0.74,7.9,-4.44,-5.81
341A,2025-10-16,2025-10-17,NORMAL,WEAK,-5.49,4,2222.0,2190.0,-1.44,3.02,-2.07,-1.38
3440,2025-10-16,2025-10-17,NORMAL,WEAK,-12.74,8,988.0,959.0,-2.94,0.0,-2.94,0.2
3479,2025-10-16,2025-10-17,NORMAL,WEAK,-10.74,9,1637.0,1634.0,-0.18,2.2,-1.65,0.49
3547,2025-10-16,2025-10-17,NORMAL,WEAK,-12.73,5,2224.0,2251.0,1.21,3.82,-0.4,0.45
3647,2025-10-16,2025-10-17,NORMAL,WEAK,-8.97,5,132.0,129.0,-2.27,0.76,-2.27,0.0
3997,2025-10-16,2025-10-17,NORMAL,WEAK,-7.93,7,262.0,264.0,0.76,3.05,-3.05,-1.87
4015,2025-10-16,2025-10-17,NORMAL,WEAK,-15.53,9,524.0,506.0,-3.44,0.38,-4.2,-3.68
4370,2025-10-16,2025-10-17,NORMAL,WEAK,-8.63,9,379.0,354.0,-6.6,0.0,-7.12,-0.52
4434,2025-10-16,2025-10-17,NORMAL,WEAK,-11.68,8,1808.0,1794.0,-0.77,0.06,-0.83,0.0
4439,2025-10-16,2025-10-17,NORMAL,WEAK,-11.12,6,955.0,1024.0,7.23,8.69,0.0,0.42
4490,2025-10-16,2025-10-17,NORMAL,WEAK,-6.43,8,651.0,633.0,-2.76,0.61,-3.23,-0.61
4571,2025-10-16,2025-10-17,NORMAL,WEAK,-12.61,3,200.0,184.0,-8.0,1.0,-8.0,-3.85
5721,2025-10-16,2025-10-17,NORMAL,WEAK,-6.04,6,136.0,130.0,-4.41,0.74,-5.88,-2.86
6182,2025-10-16,2025-10-17,NORMAL,WEAK,-8.17,7,503.0,499.0,-0.8,0.6,-0.8,-0.59
6199,2025-10-16,2025-10-17,NORMAL,WEAK,-6.95,8,1501.0,1457.0,-2.93,0.0,-3.06,-0.79
6224,2025-10-16,2025-10-17,NORMAL,WEAK,-19.33,10,1342.0,1275.0,-4.99,1.71,-5.29,-0.45
6532,2025-10-16,2025-10-17,NORMAL,WEAK,-8.48,6,7777.0,7567.0,-2.7,1.29,-3.5,1.69
7351,2025-10-16,2025-10-17,NORMAL,WEAK,-17.32,9,696.0,689.0,-1.01,1.72,-4.02,-2.79
7352,2025-10-16,2025-10-17,NORMAL,WEAK,-9.0,6,747.0,735.0,-1.61,0.8,-2.14,-1.45
7818,2025-10-16,2025-10-17,NORMAL,WEAK,-7.74,8,1005.0,1014.0,0.9,1.89,-0.2,-1.95
8105,2025-10-16,2025-10-17,NORMAL,WEAK,-6.56,6,405.0,422.0,4.2,4.69,-2.47,-1.94
9238,2025-10-16,2025-10-17,NORMAL,WEAK,-12.17,7,1514.0,1482.0,-2.11,1.45,-2.25,0.33
9252,2025-10-16,2025-10-17,NORMAL,WEAK,-7.46,6,3805.0,3750.0,-1.45,0.13,-6.57,0.53
9601,2025-10-16,2025-10-17,NORMAL,WEAK,-6.36,3,13160.0,12920.0,-1.82,0.76,-2.43,0.46
9602,2025-10-16,2025-10-17,NORMAL,WEAK,-5.1,4,9336.0,8904.0,-4.63,0.21,-4.67,-0.65
9978,2025-10-16,2025-10-17,NORMAL,WEAK,-9.09,5,51.0,46.0,-9.8,0.0,-11.76,2.0
1407,2025-10-17,2025-10-20,WEAK,STRONG,-5.01,3,1700.0,1715.0,0.88,0.88,-1.06,-0.41
175A,2025-10-17,2025-10-20,WEAK,STRONG,-8.14,6,995.0,1038.0,4.32,4.52,-0.3,1.32
2038,2025-10-17,2025-10-20,WEAK,STRONG,-5.21,8,1335.0,1328.0,-0.52,0.75,-1.57,1.99
218A,2025-10-17,2025-10-20,WEAK,STRONG,-5.19,7,1749.0,1908.0,9.09,10.29,0.0,1.86
219A,2025-10-17,2025-10-20,WEAK,STRONG,-5.28,6,1870.0,1815.0,-2.94,1.12,-6.63,2.19
2315,2025-10-17,2025-10-20,WEAK,STRONG,-12.0,6,93.0,100.0,7.53,8.6,-2.15,5.68
2334,2025-10-17,2025-10-20,WEAK,STRONG,-9.67,6,2710.0,2861.0,5.57,8.93,-1.11,0.37
277A,2025-10-17,2025-10-20,WEAK,STRONG,-5.5,4,2715.0,2744.0,1.07,2.65,-4.05,0.67
2884,2025-10-17,2025-10-20,WEAK,STRONG,-7.22,10,683.0,665.0,-2.64,1.9,-3.37,0.29
2936,2025-10-17,2025-10-20,WEAK,STRONG,-7.0,10,335.0,336.0,0.3,1.19,-2.39,5.02
325A,2025-10-17,2025-10-20,WEAK,STRONG,-12.24,8,3950.0,4400.0,11.39,11.39,-0.25,4.91
3350,2025-10-17,2025-10-20,WEAK,STRONG,-6.51,6,405.0,454.0,12.1,13.09,-2.22,0.75
3409,2025-10-17,2025-10-20,WEAK,STRONG,-5.56,5,155.0,161.0,3.87,4.52,0.0,1.31
3696,2025-10-17,2025-10-20,WEAK,STRONG,-5.81,4,2276.0,2293.0,0.75,2.28,-0.83,1.7
373A,2025-10-17,2025-10-20,WEAK,STRONG,-19.42,10,2075.0,2008.0,-3.23,0.0,-4.53,0.0
3777,2025-10-17,2025-10-20,WEAK,STRONG,-5.56,6,51.0,52.0,1.96,5.88,0.0,0.0
3791,2025-10-17,2025-10-20,WEAK,STRONG,-6.62,4,1440.0,1432.0,-0.56,0.42,-2.08,0.07
3825,2025-10-17,2025-10-20,WEAK,STRONG,-7.52,7,290.0,296.0,2.07,2.07,-2.41,2.47
4015,2025-10-17,2025-10-20,WEAK,STRONG,-6.99,8,523.0,518.0,-0.96,0.0,-3.06,3.36
4068,2025-10-17,2025-10-20,WEAK,STRONG,-11.92,10,1645.0,1646.0,0.06,0.24,-2.61,4.05
4074,2025-10-17,2025-10-20,WEAK,STRONG,-7.53,7,1078.0,1074.0,-0.37,0.74,-2.97,0.84
4370,2025-10-17,2025-10-20,WEAK,STRONG,-7.09,9,352.0,361.0,2.56,3.41,-2.56,-0.56
4412,2025-10-17,2025-10-20,WEAK,STRONG,-7.87,3,1349.0,1338.0,-0.82,2.08,-1.26,2.04
4579,2025-10-17,2025-10-20,WEAK,STRONG,-5.78,3,530.0,537.0,1.32,1.7,-1.32,1.53
4584,2025-10-17,2025-10-20,WEAK,STRONG,-6.49,4,249.0,254.0,2.01,5.62,-1.2,1.63
4592,2025-10-17,2025-10-20,WEAK,STRONG,-10.33,4,2650.0,2711.0,2.3,5.25,-4.64,-1.49
4750,2025-10-17,2025-10-20,WEAK,STRONG,-5.02,5,586.0,586.0,0.0,0.68,-0.17,0.0
4833,2025-10-17,2025-10-20,WEAK,STRONG,-8.74,5,102.0,103.0,0.98,4.9,-4.9,8.51
5026,2025-10-17,2025-10-20,WEAK,STRONG,-7.5,6,815.0,808.0,-0.86,1.6,-2.94,0.12
5129,2025-10-17,2025-10-20,WEAK,STRONG,-8.76,7,452.0,453.0,0.22,2.43,-2.21,0.89
5246,2025-10-17,2025-10-20,WEAK,STRONG,-8.18,7,764.0,735.0,-3.8,0.13,-5.1,1.6
5423,2025-10-17,2025-10-20,WEAK,STRONG,-8.3,7,1359.0,1385.0,1.91,3.9,-0.44,0.0
5574,2025-10-17,2025-10-20,WEAK,STRONG,-7.13,5,2851.0,2830.0,-0.74,2.53,-2.28,1.31
5721,2025-10-17,2025-10-20,WEAK,STRONG,-7.14,6,140.0,143.0,2.14,3.57,-5.0,7.69
6224,2025-10-17,2025-10-20,WEAK,STRONG,-5.42,10,1270.0,1274.0,0.31,2.28,-0.24,-0.39
6572,2025-10-17,2025-10-20,WEAK,STRONG,-9.84,8,331.0,322.0,-2.72,0.91,-3.02,0.3
6634,2025-10-17,2025-10-20,WEAK,STRONG,-6.62,9,131.0,132.0,0.76,3.05,-4.58,3.15
6659,2025-10-17,2025-10-20,WEAK,STRONG,-5.45,4,52.0,55.0,5.77,7.69,0.0,0.0
6740,2025-10-17,2025-10-20,WEAK,STRONG,-5.26,6,19.0,18.0,-5.26,0.0,-5.26,5.56
6786,2025-10-17,2025-10-20,WEAK,STRONG,-5.33,4,69.0,71.0,2.9,5.8,0.0,-2.82
6840,2025-10-17,2025-10-20,WEAK,STRONG,-5.15,3,323.0,325.0,0.62,0.62,-1.86,3.19
7072,2025-10-17,2025-10-20,WEAK,STRONG,-8.31,3,1365.0,1402.0,2.71,3.3,-2.2,2.25
7090,2025-10-17,2025-10-20,WEAK,STRONG,-18.86,4,1160.0,1242.0,7.07,11.03,-0.86,1.75
7220,2025-10-17,2025-10-20,WEAK,STRONG,-5.16,4,3175.0,3150.0,-0.79,0.0,-2.36,4.61
7318,2025-10-17,2025-10-20,WEAK,STRONG,-9.7,4,5040.0,5110.0,1.39,1.59,-2.78,4.13
7383,2025-10-17,2025-10-20,WEAK,STRONG,-5.0,3,819.0,850.0,3.79,3.79,-0.49,0.24
7615,2025-10-17,2025-10-20,WEAK,STRONG,-5.17,5,169.0,170.0,0.59,3.55,-4.14,2.42
7776,2025-10-17,2025-10-20,WEAK,STRONG,-7.63,3,436.0,438.0,0.46,2.75,-1.15,0.0
8798,2025-10-17,2025-10-20,WEAK,STRONG,-5.36,5,267.0,270.0,1.12,2.62,-1.87,0.75
9363,2025-10-17,2025-10-20,WEAK,STRONG,-8.79,3,527.0,536.0,1.71,3.8,-8.54,12.85
9425,2025-10-17,2025-10-20,WEAK,STRONG,-8.61,5,583.0,597.0,2.4,2.4,-2.74,1.75
9506,2025-10-17,2025-10-20,WEAK,STRONG,-7.02,6,1061.0,1074.5,1.27,1.41,-1.13,0.81
9556,2025-10-17,2025-10-20,WEAK,STRONG,-5.43,3,4280.0,4450.0,3.97,3.97,-1.75,4.52
9602,2025-10-17,2025-10-20,WEAK,STRONG,-5.25,5,8999.0,8983.0,-0.18,2.11,-0.74,1.07
9610,2025-10-17,2025-10-20,WEAK,STRONG,-8.78,6,136.0,142.0,4.41,6.62,0.0,0.74
9978,2025-10-17,2025-10-20,WEAK,STRONG,-8.0,8,47.0,46.0,-2.13,2.13,-2.13,2.17
1357,2025-10-20,2025-10-21,STRONG,NORMAL,-6.76,5,6157.0,6252.0,1.54,2.26,-1.14,-2.16
1360,2025-10-20,2025-10-21,STRONG,NORMAL,-6.94,5,150.5,153.6,2.06,2.66,-0.73,-2.46
1366,2025-10-20,2025-10-21,STRONG,NORMAL,-6.47,5,154.0,156.0,1.3,3.25,-0.65,-3.14
1459,2025-10-20,2025-10-21,STRONG,NORMAL,-6.64,5,246.0,252.0,2.44,3.25,-0.41,-2.77
2678,2025-10-20,2025-10-21,STRONG,NORMAL,-5.15,8,1428.0,1438.0,0.7,1.54,-0.84,2.0
3823,2025-10-20,2025-10-21,STRONG,NORMAL,-6.45,6,59.0,61.0,3.39,5.08,-1.69,1.72
6190,2025-10-20,2025-10-21,STRONG,NORMAL,-6.77,3,618.0,678.0,9.71,9.71,-0.97,6.92
7071,2025-10-20,2025-10-21,STRONG,NORMAL,-13.4,8,547.0,570.0,4.2,6.58,-2.01,5.8
1850,2025-10-21,2025-10-22,NORMAL,STRONG,-11.89,3,540.0,538.0,-0.37,0.56,-4.63,-2.88
198A,2025-10-21,2025-10-22,NORMAL,STRONG,-7.33,8,357.0,361.0,1.12,3.92,-1.68,0.85
218A,2025-10-21,2025-10-22,NORMAL,STRONG,-5.4,6,1859.0,1855.0,-0.22,0.22,-4.25,2.99
2721,2025-10-21,2025-10-22,NORMAL,STRONG,-5.22,3,219.0,231.0,5.48,10.05,-2.74,0.46
3350,2025-10-21,2025-10-22,NORMAL,STRONG,-6.61,5,424.0,420.0,-0.94,2.59,-1.42,0.0
3681,2025-10-21,2025-10-22,NORMAL,STRONG,-7.38,6,141.0,146.0,3.55,6.38,-0.71,2.17
4026,2025-10-21,2025-10-22,NORMAL,STRONG,-5.83,3,1600.0,1688.0,5.5,5.5,-0.94,0.0
402A,2025-10-21,2025-10-22,NORMAL,STRONG,-5.18,5,671.0,718.0,7.0,9.39,0.0,-0.89
4552,2025-10-21,2025-10-22,NORMAL,STRONG,-5.16,4,610.0,624.0,2.3,2.95,0.0,0.49
6521,2025-10-21,2025-10-22,NORMAL,STRONG,-5.54,3,1946.0,1937.0,-0.46,1.18,-2.72,-0.76
6775,2025-10-21,2025-10-22,NORMAL,STRONG,-6.02,5,127.0,131.0,3.15,6.3,-0.79,1.6
7806,2025-10-21,2025-10-22,NORMAL,STRONG,-5.45,6,3930.0,3980.0,1.27,1.27,-0.64,0.64
8995,2025-10-21,2025-10-22,NORMAL,STRONG,-21.26,3,1125.0,1112.0,-1.16,17.33,-1.78,1.26
9307,2025-10-21,2025-10-22,NORMAL,STRONG,-8.76,3,986.0,983.0,-0.3,0.91,-1.42,-0.4
9363,2025-10-21,2025-10-22,NORMAL,STRONG,-6.16,3,493.0,483.0,-2.03,0.81,-4.26,-1.99
299A,2025-10-22,2025-10-23,STRONG,NORMAL,-6.06,5,1429.0,1432.0,0.21,2.17,-0.91,-0.9
3744,2025-10-22,2025-10-23,STRONG,NORMAL,-5.35,4,472.0,475.0,0.64,2.97,-2.54,-1.26
6190,2025-10-22,2025-10-23,STRONG,NORMAL,-9.88,3,571.0,521.0,-8.76,3.68,-10.51,-6.55
9353,2025-10-22,2025-10-23,STRONG,NORMAL,-15.38,3,2870.0,3130.0,9.06,18.47,-0.66,-5.12
218A,2025-10-23,2025-10-24,NORMAL,NORMAL,-5.5,6,1771.0,1790.0,1.07,2.09,-1.64,1.03
2334,2025-10-23,2025-10-24,NORMAL,NORMAL,-10.26,6,2901.0,2831.0,-2.41,1.69,-3.17,-0.99
2743,2025-10-23,2025-10-24,NORMAL,NORMAL,-5.3,5,125.0,121.0,-3.2,0.8,-4.0,0.0
276A,2025-10-23,2025-10-24,NORMAL,NORMAL,-6.22,4,5580.0,5350.0,-4.12,0.18,-6.27,-2.62
3826,2025-10-23,2025-10-24,NORMAL,NORMAL,-6.48,3,501.0,492.0,-1.8,0.2,-2.2,-0.79
4833,2025-10-23,2025-10-24,NORMAL,NORMAL,-8.4,4,108.0,108.0,0.0,1.85,-4.63,-0.92
5204,2025-10-23,2025-10-24,NORMAL,NORMAL,-6.4,4,3065.0,3060.0,-0.16,2.45,-1.47,2.17
5721,2025-10-23,2025-10-24,NORMAL,NORMAL,-6.0,5,144.0,157.0,9.03,9.03,-2.08,2.13
5892,2025-10-23,2025-10-24,NORMAL,NORMAL,-6.18,6,3285.0,3280.0,-0.15,1.67,-1.22,0.61
6190,2025-10-23,2025-10-24,NORMAL,NORMAL,-14.73,3,517.0,500.0,-3.29,2.51,-6.0,-0.77
6310,2025-10-23,2025-10-24,NORMAL,NORMAL,-7.6,4,2260.0,2234.0,-1.15,0.4,-3.72,0.0
6323,2025-10-23,2025-10-24,NORMAL,NORMAL,-5.01,4,2050.0,2165.5,5.63,7.0,-0.95,2.5
6566,2025-10-23,2025-10-24,NORMAL,NORMAL,-6.88,3,1456.0,1510.0,3.71,4.95,-0.27,-1.29
6574,2025-10-23,2025-10-24,NORMAL,NORMAL,-7.04,3,186.0,188.0,1.08,1.61,-6.45,0.54
7063,2025-10-23,2025-10-24,NORMAL,NORMAL,-5.1,7,185.0,191.0,3.24,3.78,-0.54,-0.54
7837,2025-10-23,2025-10-24,NORMAL,NORMAL,-11.97,3,651.0,544.0,-16.44,4.3,-18.28,4.16
276A,2025-10-24,2025-10-27,NORMAL,STRONG,-6.63,6,5250.0,5230.0,-0.38,2.1,-1.33,-1.87
281A,2025-10-24,2025-10-27,NORMAL,STRONG,-29.18,8,718.0,691.0,-3.76,2.79,-4.74,-1.37
3992,2025-10-24,2025-10-27,NORMAL,STRONG,-7.09,4,513.0,519.0,1.17,1.56,-0.39,0.39
4891,2025-10-24,2025-10-27,NORMAL,STRONG,-6.76,7,138.0,141.0,2.17,2.17,-0.72,0.0
6740,2025-10-24,2025-10-27,NORMAL,STRONG,-5.0,3,20.0,19.0,-5.0,0.0,-5.0,5.26
8424,2025-10-24,2025-10-27,NORMAL,STRONG,-7.49,5,4158.0,4127.0,-0.75,0.48,-0.77,0.78
9399,2025-10-24,2025-10-27,NORMAL,STRONG,-88.72,9,155.0,134.0,-13.55,0.65,-14.84,3.33
1840,2025-10-30,2025-10-31,NORMAL,NORMAL,-9.43,6,239.0,237.0,-0.84,1.26,-0.84,-0.42
2164,2025-10-30,2025-10-31,NORMAL,NORMAL,-51.24,7,313.0,311.0,-0.64,0.96,-3.19,-0.63
2459,2025-10-30,2025-10-31,NORMAL,NORMAL,-16.53,3,399.0,324.0,-18.8,14.79,-18.8,-1.24
3134,2025-10-30,2025-10-31,NORMAL,NORMAL,-57.61,9,581.0,519.0,-10.67,0.52,-10.67,1.75
3248,2025-10-30,2025-10-31,NORMAL,NORMAL,-6.08,7,850.0,840.0,-1.18,0.82,-2.94,0.0
3475,2025-10-30,2025-10-31,NORMAL,NORMAL,-8.26,7,1374.0,1359.0,-1.09,1.38,-1.82,-1.79
3480,2025-10-30,2025-10-31,NORMAL,NORMAL,-6.46,7,3685.0,3645.0,-1.09,0.54,-1.49,1.8
350A,2025-10-30,2025-10-31,NORMAL,NORMAL,-84.23,10,846.0,825.0,-2.48,2.48,-4.02,-1.74
3539,2025-10-30,2025-10-31,NORMAL,NORMAL,-48.28,10,1546.0,1508.0,-2.46,1.23,-2.98,0.0
3777,2025-10-30,2025-10-31,NORMAL,NORMAL,-5.36,4,52.0,53.0,1.92,3.85,-1.92,-1.89
3969,2025-10-30,2025-10-31,NORMAL,NORMAL,-6.57,6,1424.0,1403.0,-1.47,0.0,-1.76,0.07
3974,2025-10-30,2025-10-31,NORMAL,NORMAL,-11.99,8,496.0,505.0,1.81,2.62,0.0,-0.6
3983,2025-10-30,2025-10-31,NORMAL,NORMAL,-5.95,5,2321.0,2355.0,1.46,2.97,-0.43,0.56
4221,2025-10-30,2025-10-31,NORMAL,NORMAL,-7.76,6,5030.0,4970.0,-1.19,0.0,-2.39,0.8
4366,2025-10-30,2025-10-31,NORMAL,NORMAL,-14.83,8,271.0,264.0,-2.58,1.11,-4.06,0.37
4586,2025-10-30,2025-10-31,NORMAL,NORMAL,-8.15,4,125.0,127.0,1.6,3.2,-0.8,0.81
4784,2025-10-30,2025-10-31,NORMAL,NORMAL,-6.09,5,960.0,947.0,-1.35,1.04,-2.4,-1.23
4832,2025-10-30,2025-10-31,NORMAL,NORMAL,-11.49,7,1929.0,1878.0,-2.64,1.35,-3.27,0.21
5079,2025-10-30,2025-10-31,NORMAL,NORMAL,-6.11,8,2625.0,2629.0,0.15,0.91,-0.19,0.42
6022,2025-10-30,2025-10-31,NORMAL,NORMAL,-10.92,3,5010.0,5070.0,1.2,11.78,-4.69,1.52
6301,2025-10-30,2025-10-31,NORMAL,NORMAL,-5.68,4,5250.0,5166.0,-1.6,0.67,-2.27,0.29
6436,2025-10-30,2025-10-31,NORMAL,NORMAL,-6.65,3,4039.0,4094.0,1.36,1.56,-0.07,0.67
7419,2025-10-30,2025-10-31,NORMAL,NORMAL,-9.44,8,1172.0,1139.0,-2.82,0.51,-3.92,0.09
7640,2025-10-30,2025-10-31,NORMAL,NORMAL,-10.71,5,178.0,176.0,-1.12,2.25,-1.69,1.71
7827,2025-10-30,2025-10-31,NORMAL,NORMAL,-10.73,9,1506.0,1486.0,-1.33,0.0,-2.66,0.0
7856,2025-10-30,2025-10-31,NORMAL,NORMAL,-5.51,6,1596.0,1611.0,0.94,0.94,-2.57,0.0
8014,2025-10-30,2025-10-31,NORMAL,NORMAL,-5.26,6,3560.0,3975.0,11.66,11.66,0.0,1.42
8914,2025-10-30,2025-10-31,NORMAL,NORMAL,-50.84,8,1065.0,1017.0,-4.51,0.0,-6.01,1.24
9022,2025-10-30,2025-10-31,NORMAL,NORMAL,-8.25,9,3794.0,3766.0,-0.74,1.4,-0.74,0.03
9046,2025-10-30,2025-10-31,NORMAL,NORMAL,-5.3,6,2342.0,2331.0,-0.47,0.77,-0.64,0.0
9251,2025-10-30,2025-10-31,NORMAL,NORMAL,-15.56,9,1121.0,1097.0,-2.14,1.61,-2.32,0.27
9399,2025-10-30,2025-10-31,NORMAL,NORMAL,-7.69,9,120.0,121.0,0.83,7.5,-1.67,0.0
9697,2025-10-30,2025-10-31,NORMAL,NORMAL,-7.51,5,4051.0,4034.0,-0.42,2.81,-0.47,1.27
1783,2025-10-31,2025-11-04,NORMAL,NORMAL,-7.14,6,53.0,55.0,3.77,7.55,0.0,1.92
1964,2025-10-31,2025-11-04,NORMAL,NORMAL,-8.25,3,4810.0,4695.0,-2.39,0.1,-2.49,3.0
1972,2025-10-31,2025-11-04,NORMAL,NORMAL,-12.38,8,1359.0,1387.0,2.06,7.28,0.0,0.0
2281,2025-10-31,2025-11-04,NORMAL,NORMAL,-7.48,3,2325.0,2459.0,5.76,5.94,-1.81,-6.06
2334,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.64,5,3300.0,3795.0,15.0,15.0,-0.76,6.62
2428,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.51,6,652.0,649.0,-0.46,0.0,-0.92,0.0
2459,2025-10-31,2025-11-04,NORMAL,NORMAL,-19.8,3,320.0,307.0,-4.06,2.81,-7.19,-1.23
276A,2025-10-31,2025-11-04,NORMAL,NORMAL,-19.46,10,3860.0,3985.0,3.24,4.66,-0.91,-6.76
3116,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.15,4,2345.0,2271.0,-3.16,0.0,-4.26,-0.17
3121,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.24,7,255.0,250.0,-1.96,1.96,-3.53,0.79
3134,2025-10-31,2025-11-04,NORMAL,NORMAL,-9.11,9,522.0,511.0,-2.11,6.32,-2.11,0.58
3696,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.0,8,2139.0,2170.0,1.45,3.79,-2.71,2.39
4204,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.29,4,2680.0,2646.5,-1.25,0.71,-1.79,0.19
4205,2025-10-31,2025-11-04,NORMAL,NORMAL,-6.11,4,1586.0,1609.5,1.48,1.95,-1.07,0.16
4308,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.0,6,361.0,356.0,-1.39,0.0,-2.49,0.0
4347,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.08,4,1704.0,1633.0,-4.17,0.0,-7.57,0.24
4479,2025-10-31,2025-11-04,NORMAL,NORMAL,-6.35,6,735.0,718.0,-2.31,0.68,-3.4,1.66
4552,2025-10-31,2025-11-04,NORMAL,NORMAL,-8.7,4,605.0,615.0,1.65,2.64,-1.82,1.17
4661,2025-10-31,2025-11-04,NORMAL,NORMAL,-9.96,9,3168.0,3131.0,-1.17,0.03,-2.08,1.54
4709,2025-10-31,2025-11-04,NORMAL,NORMAL,-6.08,6,2013.0,1956.0,-2.83,0.0,-3.33,-0.59
4771,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.73,4,2677.0,2535.0,-5.3,0.04,-7.36,0.41
4816,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.14,3,2900.0,2786.0,-3.93,0.76,-3.93,0.07
5410,2025-10-31,2025-11-04,NORMAL,NORMAL,-7.58,6,3700.0,3605.0,-2.57,0.14,-2.57,1.09
6080,2025-10-31,2025-11-04,NORMAL,NORMAL,-7.8,5,2950.0,3065.0,3.9,6.1,-0.34,-0.17
6141,2025-10-31,2025-11-04,NORMAL,NORMAL,-21.36,9,2519.0,2649.5,5.18,7.92,-0.71,4.96
6196,2025-10-31,2025-11-04,NORMAL,NORMAL,-7.42,7,3810.0,3870.0,1.57,3.02,-0.13,0.13
6292,2025-10-31,2025-11-04,NORMAL,NORMAL,-16.76,8,739.0,746.0,0.95,2.57,-0.54,-0.81
6508,2025-10-31,2025-11-04,NORMAL,NORMAL,-16.6,3,6350.0,6520.0,2.68,2.83,-1.42,3.59
6648,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.94,3,9030.0,9400.0,4.1,4.65,0.0,0.11
6752,2025-10-31,2025-11-04,NORMAL,NORMAL,-6.52,3,1816.0,1738.5,-4.27,0.17,-4.68,0.97
6807,2025-10-31,2025-11-04,NORMAL,NORMAL,-17.81,6,2305.0,2287.0,-0.78,0.82,-4.3,-0.09
6822,2025-10-31,2025-11-04,NORMAL,NORMAL,-15.1,5,3880.0,3865.0,-0.39,0.0,-4.25,0.0
6832,2025-10-31,2025-11-04,NORMAL,NORMAL,-8.1,3,2364.0,2256.0,-4.57,0.85,-5.12,2.16
6902,2025-10-31,2025-11-04,NORMAL,NORMAL,-6.02,4,2140.0,2126.0,-0.65,0.44,-2.52,-0.99
7148,2025-10-31,2025-11-04,NORMAL,NORMAL,-6.06,6,2145.0,2229.0,3.92,3.92,-0.23,0.23
7282,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.92,3,3787.0,3758.0,-0.77,1.19,-1.87,5.87
8103,2025-10-31,2025-11-04,NORMAL,NORMAL,-8.54,6,808.0,800.0,-0.99,0.5,-2.85,1.89
8133,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.3,4,1813.0,1786.0,-1.49,0.28,-2.92,-0.44
9115,2025-10-31,2025-11-04,NORMAL,NORMAL,-10.7,4,686.0,662.0,-3.5,1.02,-3.94,-2.14
9235,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.21,4,1045.0,960.0,-8.13,0.0,-8.33,-0.95
9254,2025-10-31,2025-11-04,NORMAL,NORMAL,-18.34,5,1335.0,1316.0,-1.42,1.05,-1.5,1.99
9267,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.0,3,4955.0,4850.0,-2.12,0.61,-3.33,-3.41
9686,2025-10-31,2025-11-04,NORMAL,NORMAL,-8.26,3,1565.0,1570.0,0.32,1.47,-0.89,1.36
1541,2025-11-04,2025-11-05,NORMAL,WEAK,-5.01,4,6900.0,6985.0,1.23,2.9,-0.65,-2.86
1967,2025-11-04,2025-11-05,NORMAL,WEAK,-8.9,3,1938.0,1899.0,-2.01,0.62,-4.64,-1.92
198A,2025-11-04,2025-11-05,NORMAL,WEAK,-9.51,10,265.0,257.0,-3.02,0.0,-6.04,3.11
206A,2025-11-04,2025-11-05,NORMAL,WEAK,-8.05,7,136.0,137.0,0.74,2.21,-2.94,-0.73
