code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,ret_oc,ret_max,ret_low
1459,2025-10-20,2025-10-21,NORMAL,NORMAL,-6.64,5,2.44,3.25,-0.41
1459,2025-10-31,2025-11-04,NORMAL,NORMAL,-4.33,6,3.17,3.62,-0.9
1459,2026-01-05,2026-01-06,NORMAL,NORMAL,-6.36,5,-1.37,0.91,-1.83
1459,2026-01-13,2026-01-14,NORMAL,NORMAL,-6.33,6,-1.47,0.49,-2.45
1459,2026-02-03,2026-02-04,NORMAL,NORMAL,-7.55,3,-1.0,1.0,-1.0
1459,2026-02-09,2026-02-10,NORMAL,NORMAL,-7.54,7,-2.23,0.56,-3.35
1459,2026-02-10,2026-02-12,NORMAL,NORMAL,-4.89,6,1.15,1.72,-0.57
1459,2026-02-25,2026-02-26,NORMAL,NORMAL,-4.49,6,2.42,3.03,0.0
145A,2025-11-19,2025-11-20,NORMAL,NORMAL,-5.81,6,-4.42,0.84,-5.68
145A,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.89,7,0.44,1.31,-3.17
145A,2026-02-19,2026-02-20,NORMAL,WEAK,-8.89,9,-3.0,0.0,-3.36
145A,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.57,9,6.2,8.53,0.0
1466,2026-02-10,2026-02-12,NORMAL,NORMAL,-11.19,8,-1.61,0.0,-2.41
1469,2026-01-13,2026-01-14,NORMAL,NORMAL,-5.11,8,-0.36,0.0,-3.25
146A,2025-12-01,2025-12-02,WEAK,WEAK,-7.8,3,-6.88,1.83,-7.03
146A,2025-12-02,2025-12-03,WEAK,WEAK,-8.01,6,-0.5,0.99,-1.26
1472,2025-10-06,2025-10-07,NORMAL,NORMAL,-7.1,6,1.4,1.4,-1.4
1472,2026-02-10,2026-02-12,NORMAL,NORMAL,-4.85,7,1.04,2.08,-1.04
147A,2026-01-30,2026-02-02,NORMAL,NORMAL,-4.14,4,0.91,3.65,-0.46
147A,2026-02-17,2026-02-18,NORMAL,NORMAL,-9.41,4,-2.9,0.0,-3.48
148A,2025-11-13,2025-11-14,NORMAL,NORMAL,-8.97,6,-3.15,1.79,-3.94
148A,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.22,6,-0.32,0.0,-5.02
148A,2026-02-13,2026-02-16,WEAK,NORMAL,-21.27,8,-0.59,1.01,-1.13
1491,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.96,6,-6.4,0.0,-8.62
1491,2025-12-25,2025-12-26,NORMAL,NORMAL,-4.57,3,1.49,5.49,-0.23
1491,2025-12-30,2026-01-05,WEAK,NORMAL,-11.75,3,-4.0,0.32,-4.63
1491,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.71,3,-4.03,0.0,-4.61
1514,2026-01-29,2026-01-30,NORMAL,NORMAL,-17.23,3,-0.59,1.63,-3.7
1514,2026-02-18,2026-02-19,NORMAL,NORMAL,-21.98,3,0.61,7.29,-0.71
1515,2026-03-06,2026-03-10,NORMAL,WEAK,-19.43,5,2.15,2.15,-1.26
1515,2026-03-10,2026-03-11,WEAK,NORMAL,-4.48,6,-2.37,2.53,-3.48
1515,2026-03-16,2026-03-17,NORMAL,NORMAL,-4.59,5,-1.66,1.07,-1.73
151A,2026-02-09,2026-02-10,NORMAL,NORMAL,-4.53,5,2.96,3.26,-0.15
153A,2025-11-21,2025-11-25,NORMAL,NORMAL,-6.24,8,-9.39,0.0,-10.9
153A,2025-11-25,2025-11-26,NORMAL,NORMAL,-6.08,8,-2.5,0.0,-3.56
153A,2025-12-11,2025-12-12,WEAK,NORMAL,-4.09,3,0.14,2.61,-0.51
153A,2026-02-16,2026-02-17,NORMAL,NORMAL,-11.34,4,-6.91,0.17,-7.33
153A,2026-02-17,2026-02-18,NORMAL,NORMAL,-4.96,3,2.95,3.32,-0.65
153A,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.76,3,4.28,4.47,0.0
153A,2026-03-25,2026-03-26,NORMAL,WEAK,-10.04,3,-3.29,1.04,-5.37
1540,2026-02-02,2026-02-03,NORMAL,NORMAL,-14.01,5,2.03,2.4,-1.35
1541,2025-11-04,2025-11-05,NORMAL,WEAK,-5.01,4,1.23,2.9,-0.65
1541,2026-02-02,2026-02-03,NORMAL,NORMAL,-22.22,4,5.41,7.27,0.0
1541,2026-02-05,2026-02-06,NORMAL,NORMAL,-5.63,3,4.37,5.99,-2.67
1541,2026-02-06,2026-02-09,NORMAL,NORMAL,-7.34,4,-2.57,0.24,-4.14
1541,2026-02-13,2026-02-16,WEAK,NORMAL,-5.84,5,0.09,1.19,-0.61
1542,2025-11-04,2025-11-05,NORMAL,WEAK,-4.06,3,3.42,3.42,-1.08
1542,2026-01-30,2026-02-02,NORMAL,NORMAL,-9.81,3,0.0,0.0,0.0
1542,2026-02-05,2026-02-06,NORMAL,NORMAL,-12.49,3,4.38,7.67,0.0
1542,2026-02-06,2026-02-09,NORMAL,NORMAL,-13.15,4,-3.39,0.67,-3.39
1542,2026-02-13,2026-02-16,WEAK,NORMAL,-9.62,5,-0.73,1.07,-2.15
155A,2025-11-27,2025-11-28,NORMAL,NORMAL,-11.86,3,-1.14,2.48,-4.23
155A,2025-12-16,2025-12-17,WEAK,NORMAL,-6.74,4,-0.93,2.33,-3.88
155A,2026-02-13,2026-02-16,WEAK,NORMAL,-4.87,3,-17.3,0.0,-17.62
155A,2026-02-16,2026-02-17,NORMAL,NORMAL,-15.28,9,-9.19,0.57,-10.04
155A,2026-02-17,2026-02-18,NORMAL,NORMAL,-7.97,10,-2.29,0.63,-5.84
155A,2026-02-20,2026-02-24,WEAK,NORMAL,-6.74,7,-6.44,0.0,-7.57
155A,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.0,9,1.63,6.16,-1.05
156A,2026-02-06,2026-02-09,NORMAL,NORMAL,-5.55,3,1.35,1.97,-0.37
1570,2025-11-21,2025-11-25,NORMAL,NORMAL,-4.41,4,-2.46,0.1,-2.97
1570,2026-03-10,2026-03-11,WEAK,NORMAL,-5.46,3,-0.3,2.72,-0.4
1571,2025-10-06,2025-10-07,NORMAL,NORMAL,-4.95,7,1.14,1.14,-0.23
1571,2026-02-09,2026-02-10,NORMAL,NORMAL,-4.17,5,-0.82,0.0,-1.64
1579,2025-11-21,2025-11-25,NORMAL,NORMAL,-4.45,4,-2.49,0.07,-3.01
1579,2026-03-10,2026-03-11,WEAK,NORMAL,-5.51,3,-0.37,2.33,-0.79
157A,2025-11-20,2025-11-21,NORMAL,NORMAL,-20.34,3,7.23,7.23,-3.37
157A,2026-02-09,2026-02-10,NORMAL,NORMAL,-5.05,4,-2.42,2.84,-2.63
157A,2026-03-10,2026-03-11,WEAK,NORMAL,-6.92,3,15.94,24.03,-5.75
1580,2025-10-06,2025-10-07,NORMAL,NORMAL,-4.78,5,0.81,0.9,-0.43
1605,2026-01-07,2026-01-08,NORMAL,NORMAL,-5.3,5,0.76,1.85,0.0
1605,2026-02-13,2026-02-16,WEAK,NORMAL,-13.13,3,-0.2,0.96,-1.27
160A,2025-11-04,2025-11-05,NORMAL,WEAK,-4.73,6,1.05,1.05,-2.24
1663,2025-11-14,2025-11-17,NORMAL,NORMAL,-9.97,4,3.68,4.42,0.0
166A,2026-02-16,2026-02-17,NORMAL,NORMAL,-5.46,6,1.5,2.74,-0.12
1673,2026-02-02,2026-02-03,NORMAL,NORMAL,-26.02,5,1.9,3.26,-1.9
1673,2026-02-05,2026-02-06,NORMAL,NORMAL,-9.19,4,12.74,14.66,-0.21
1673,2026-02-06,2026-02-09,NORMAL,NORMAL,-6.58,5,1.61,2.35,-1.53
1673,2026-02-13,2026-02-16,WEAK,NORMAL,-8.76,5,-0.19,2.08,-1.51
1689,2025-12-12,2025-12-15,NORMAL,NORMAL,-4.63,3,-2.14,1.94,-2.14
1689,2025-12-15,2025-12-16,NORMAL,WEAK,-4.0,4,-2.72,0.0,-3.03
1689,2025-12-16,2025-12-17,WEAK,NORMAL,-4.37,5,0.62,0.83,0.0
1689,2025-12-19,2025-12-22,NORMAL,NORMAL,-4.02,7,1.35,1.45,-0.21
1689,2025-12-23,2025-12-24,NORMAL,NORMAL,-5.92,9,2.56,4.59,0.0
1689,2026-01-05,2026-01-06,NORMAL,NORMAL,-9.93,9,-2.16,1.02,-2.96
168A,2025-12-17,2025-12-18,NORMAL,NORMAL,-13.94,3,-2.05,1.47,-2.49
1692,2026-01-07,2026-01-08,NORMAL,NORMAL,-5.72,3,-5.9,0.0,-8.03
1693,2026-02-02,2026-02-03,NORMAL,NORMAL,-7.51,4,2.77,2.77,-0.2
1696,2026-03-17,2026-03-18,NORMAL,NORMAL,-8.34,3,-1.26,2.07,-2.62
1696,2026-03-26,2026-03-27,WEAK,NORMAL,-4.84,3,-0.91,0.18,-3.39
1711,2025-12-17,2025-12-18,NORMAL,NORMAL,-6.59,3,-3.95,0.0,-7.91
1711,2025-12-18,2025-12-19,NORMAL,NORMAL,-4.71,6,-0.42,0.83,-0.42
1711,2025-12-25,2025-12-26,NORMAL,NORMAL,-8.88,7,-2.54,0.42,-4.24
1711,2026-02-19,2026-02-20,NORMAL,WEAK,-10.85,3,-3.81,0.35,-8.3
1711,2026-02-20,2026-02-24,WEAK,NORMAL,-8.55,3,-4.9,0.0,-5.94
1718,2026-02-16,2026-02-17,NORMAL,NORMAL,-13.97,5,0.0,0.6,-1.57
1719,2026-03-06,2026-03-10,NORMAL,WEAK,-4.33,4,0.95,1.56,-0.82
1723,2025-11-05,2025-11-06,WEAK,NORMAL,-4.05,3,1.69,2.2,-0.51
1736,2026-02-10,2026-02-12,NORMAL,NORMAL,-5.7,5,-1.01,0.16,-3.51
1758,2026-01-29,2026-01-30,NORMAL,NORMAL,-6.31,7,0.79,0.79,-1.5
175A,2025-10-06,2025-10-07,NORMAL,NORMAL,-11.74,4,-0.67,1.14,-0.86
175A,2025-10-17,2025-10-20,WEAK,NORMAL,-8.14,6,4.32,4.52,-0.3
175A,2025-12-22,2025-12-23,NORMAL,NORMAL,-4.06,6,0.12,1.23,-1.97
1762,2026-02-13,2026-02-16,WEAK,NORMAL,-9.68,4,1.66,1.66,-1.02
1783,2025-10-31,2025-11-04,NORMAL,NORMAL,-7.14,6,3.77,7.55,0.0
1783,2026-02-26,2026-02-27,NORMAL,NORMAL,-6.85,3,6.06,7.58,-1.52
1783,2026-03-26,2026-03-27,WEAK,NORMAL,-4.84,4,11.86,13.56,0.0
178A,2025-11-21,2025-11-25,NORMAL,NORMAL,-4.66,3,-0.54,0.07,-0.54
1799,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.33,3,-0.43,0.14,-4.85
1799,2026-02-12,2026-02-13,NORMAL,WEAK,-8.25,3,-0.5,1.38,-1.5
1811,2026-02-13,2026-02-16,WEAK,NORMAL,-13.87,4,16.54,16.54,0.0
1812,2026-03-06,2026-03-10,NORMAL,WEAK,-5.57,4,2.18,2.76,-0.16
1813,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.11,4,0.08,0.82,-1.56
1814,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.15,3,0.43,0.72,-3.44
1815,2026-02-13,2026-02-16,WEAK,NORMAL,-17.45,4,1.39,3.64,-1.93
1827,2026-02-16,2026-02-17,NORMAL,NORMAL,-7.12,3,3.26,4.98,-0.33
1828,2026-02-09,2026-02-10,NORMAL,NORMAL,-8.13,4,3.42,3.42,0.0
1835,2025-11-11,2025-11-12,NORMAL,NORMAL,-5.91,4,1.79,2.26,-0.95
1835,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.17,3,0.97,1.09,-1.33
1835,2026-02-10,2026-02-12,NORMAL,NORMAL,-7.92,4,2.85,3.7,-0.42
1840,2025-10-30,2025-10-31,NORMAL,NORMAL,-9.43,6,-0.84,1.26,-0.84
1844,2025-10-02,2025-10-03,NORMAL,NORMAL,-11.65,7,18.56,18.56,-0.99
1844,2025-10-07,2025-10-08,NORMAL,NORMAL,-4.11,5,-1.28,4.26,-1.85
1844,2025-10-20,2025-10-21,NORMAL,NORMAL,-4.1,3,-2.21,0.69,-2.76
1844,2025-11-13,2025-11-14,NORMAL,NORMAL,-4.06,3,4.1,7.1,-0.32
1844,2025-12-11,2025-12-12,WEAK,NORMAL,-11.99,8,-3.8,2.4,-4.8
1844,2025-12-15,2025-12-16,NORMAL,WEAK,-4.16,7,-4.08,0.64,-4.94
1844,2025-12-18,2025-12-19,NORMAL,NORMAL,-4.83,7,-0.48,2.17,-1.45
1844,2025-12-30,2026-01-05,WEAK,NORMAL,-9.74,3,-0.77,5.18,-1.15
1850,2025-10-21,2025-10-22,NORMAL,NORMAL,-11.89,3,-0.37,0.56,-4.63
1850,2026-02-13,2026-02-16,WEAK,NORMAL,-6.45,3,-2.34,0.9,-3.24
1852,2026-02-12,2026-02-13,NORMAL,WEAK,-4.34,3,-2.25,1.65,-3.2
1853,2025-11-12,2025-11-13,NORMAL,NORMAL,-5.6,5,1.27,1.27,0.0
1861,2026-03-06,2026-03-10,NORMAL,WEAK,-8.06,4,1.26,2.52,-0.24
1866,2026-02-12,2026-02-13,NORMAL,WEAK,-5.24,3,-2.68,0.0,-4.11
1867,2026-02-06,2026-02-09,NORMAL,NORMAL,-4.18,3,-1.9,0.0,-3.32
186A,2025-12-01,2025-12-02,WEAK,WEAK,-4.43,3,-2.84,0.45,-2.84
186A,2025-12-16,2025-12-17,WEAK,NORMAL,-4.87,5,-2.31,0.5,-4.29
186A,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.28,3,-0.21,2.63,-0.84
1870,2026-03-06,2026-03-10,NORMAL,WEAK,-5.16,3,-0.32,1.04,-1.13
1871,2026-03-06,2026-03-10,NORMAL,WEAK,-8.3,3,1.03,3.6,0.0
1878,2025-10-31,2025-11-04,NORMAL,NORMAL,-4.59,7,-1.05,0.14,-1.91
1885,2026-03-06,2026-03-10,NORMAL,WEAK,-8.67,4,0.9,2.39,-0.75
1885,2026-03-10,2026-03-11,WEAK,NORMAL,-5.73,6,-0.29,2.34,-0.58
1888,2025-11-11,2025-11-12,NORMAL,NORMAL,-8.02,5,-1.83,0.54,-3.01
1888,2026-02-13,2026-02-16,WEAK,NORMAL,-8.3,4,0.31,1.75,-1.55
1899,2026-02-13,2026-02-16,WEAK,NORMAL,-15.01,6,-5.15,0.4,-7.4
190A,2025-12-12,2025-12-15,NORMAL,NORMAL,-4.5,3,3.77,9.43,0.0
1911,2026-01-08,2026-01-09,NORMAL,NORMAL,-5.26,6,1.15,1.86,-0.74
1911,2026-02-16,2026-02-17,NORMAL,NORMAL,-7.5,3,2.45,3.22,-1.57
1934,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.76,6,-0.92,2.09,-0.92
1934,2026-02-13,2026-02-16,WEAK,NORMAL,-6.2,3,1.06,2.05,-0.92
1942,2025-10-31,2025-11-04,NORMAL,NORMAL,-4.55,3,2.33,4.39,-1.48
1944,2026-01-30,2026-02-02,NORMAL,NORMAL,-9.57,6,-4.95,0.0,-6.09
194A,2025-10-07,2025-10-08,NORMAL,NORMAL,-7.42,3,3.41,5.71,0.0
194A,2025-12-11,2025-12-12,WEAK,NORMAL,-7.23,5,2.48,4.48,0.0
195A,2025-11-26,2025-11-27,NORMAL,NORMAL,-5.26,7,2.19,2.19,-1.95
195A,2026-02-13,2026-02-16,WEAK,NORMAL,-15.38,5,12.07,12.07,-1.03
195A,2026-02-27,2026-03-02,NORMAL,WEAK,-5.26,3,6.92,8.9,-2.8
1960,2026-02-12,2026-02-13,NORMAL,WEAK,-8.64,3,-4.26,0.33,-5.25
1961,2026-02-13,2026-02-16,WEAK,NORMAL,-9.15,3,3.36,3.92,-0.56
1961,2026-03-10,2026-03-11,WEAK,NORMAL,-4.72,3,-0.29,2.16,-0.29
1964,2025-10-31,2025-11-04,NORMAL,NORMAL,-8.25,3,-2.39,0.1,-2.49
1965,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.8,4,-1.63,0.54,-4.36
1965,2026-03-06,2026-03-10,NORMAL,WEAK,-6.47,7,1.41,4.24,0.0
1967,2025-11-04,2025-11-05,NORMAL,WEAK,-8.9,3,-2.01,0.62,-4.64
1968,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.45,3,1.28,1.61,-2.98
1969,2026-02-13,2026-02-16,WEAK,NORMAL,-9.4,3,1.07,1.33,-2.74
196A,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.87,5,-1.11,0.0,-4.06
196A,2026-02-20,2026-02-24,WEAK,NORMAL,-8.0,3,0.73,1.82,0.0
196A,2026-03-06,2026-03-10,NORMAL,WEAK,-9.59,7,2.86,3.27,-0.82
1972,2025-10-31,2025-11-04,NORMAL,NORMAL,-12.38,8,2.06,7.28,0.0
1975,2025-11-14,2025-11-17,NORMAL,NORMAL,-12.27,4,0.0,1.64,-1.17
1976,2025-11-04,2025-11-05,NORMAL,WEAK,-4.36,4,-0.13,0.63,-1.75
197A,2026-02-16,2026-02-17,NORMAL,NORMAL,-6.8,4,0.19,0.96,-0.38
1980,2025-12-29,2025-12-30,NORMAL,WEAK,-65.43,10,-0.96,1.44,-1.68
1981,2026-03-24,2026-03-25,NORMAL,NORMAL,-4.54,9,-0.42,0.07,-0.7
198A,2025-10-16,2025-10-17,NORMAL,WEAK,-10.3,10,-5.33,0.51,-6.85
198A,2025-10-17,2025-10-20,WEAK,NORMAL,-4.85,9,3.52,4.61,0.0
198A,2025-10-21,2025-10-22,NORMAL,NORMAL,-7.33,8,1.12,3.92,-1.68
198A,2025-10-23,2025-10-24,NORMAL,NORMAL,-4.99,7,-4.35,1.45,-4.35
198A,2025-10-31,2025-11-04,NORMAL,NORMAL,-4.38,10,-6.88,0.0,-7.25
198A,2025-11-04,2025-11-05,NORMAL,WEAK,-9.51,10,-3.02,0.0,-6.04
198A,2025-11-13,2025-11-14,NORMAL,NORMAL,-10.91,9,-5.46,1.68,-6.72
198A,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.16,9,-3.54,0.88,-4.87
198A,2025-11-20,2025-11-21,NORMAL,NORMAL,-4.17,7,2.99,4.48,0.0
198A,2025-12-01,2025-12-02,WEAK,WEAK,-13.5,10,-4.0,5.71,-5.14
198A,2025-12-04,2025-12-05,NORMAL,WEAK,-9.71,10,-8.39,0.65,-9.03
198A,2025-12-05,2025-12-08,WEAK,NORMAL,-10.13,10,34.27,34.27,-2.1
198A,2025-12-10,2025-12-11,NORMAL,WEAK,-7.44,3,25.43,31.03,0.0
198A,2025-12-18,2025-12-19,NORMAL,NORMAL,-5.15,3,-3.83,0.55,-6.56
198A,2025-12-30,2026-01-05,WEAK,NORMAL,-8.99,4,0.58,0.58,-4.68
198A,2026-01-20,2026-01-21,WEAK,WEAK,-13.43,3,-0.35,9.76,-6.97
198A,2026-02-06,2026-02-09,NORMAL,NORMAL,-7.53,4,0.44,1.78,-5.33
198A,2026-02-20,2026-02-24,WEAK,NORMAL,-20.24,3,6.77,9.16,-5.98
198A,2026-03-06,2026-03-10,NORMAL,WEAK,-7.02,4,0.96,2.87,-3.35
198A,2026-03-17,2026-03-18,NORMAL,NORMAL,-4.04,5,0.92,1.38,-2.3
198A,2026-03-26,2026-03-27,WEAK,NORMAL,-8.26,4,0.0,2.46,-1.97
2004,2025-12-01,2025-12-02,WEAK,WEAK,-6.12,4,-1.13,0.58,-1.13
2009,2025-12-29,2025-12-30,NORMAL,WEAK,-6.69,5,-2.84,0.09,-2.84
200A,2025-11-21,2025-11-25,NORMAL,NORMAL,-5.4,3,-2.24,0.05,-2.24
2015,2025-10-17,2025-10-20,WEAK,NORMAL,-4.09,3,3.87,3.87,-0.38
202A,2025-12-30,2026-01-05,WEAK,NORMAL,-5.03,3,1.88,5.05,-1.73
2036,2026-01-30,2026-02-02,NORMAL,NORMAL,-12.09,3,-6.79,3.51,-6.79
2036,2026-02-02,2026-02-03,NORMAL,NORMAL,-19.54,3,3.69,8.52,-2.91
2037,2026-02-03,2026-02-04,NORMAL,NORMAL,-17.24,5,-1.88,0.34,-3.07
2038,2025-10-17,2025-10-20,WEAK,NORMAL,-5.21,8,-0.52,0.75,-1.57
2039,2026-03-10,2026-03-11,WEAK,NORMAL,-14.81,10,1.63,2.78,-0.33
205A,2025-10-15,2025-10-16,NORMAL,NORMAL,-6.49,4,8.01,10.82,-0.7
205A,2026-01-15,2026-01-16,NORMAL,NORMAL,-9.98,3,-3.38,0.0,-4.48
206A,2025-10-03,2025-10-06,NORMAL,NORMAL,-4.0,4,-2.91,0.58,-4.07
206A,2025-11-04,2025-11-05,NORMAL,WEAK,-8.05,7,0.74,2.21,-2.94
206A,2025-12-02,2025-12-03,WEAK,WEAK,-13.27,3,-2.65,5.82,-6.88
206A,2025-12-16,2025-12-17,WEAK,NORMAL,-4.7,5,-4.2,0.7,-4.9
206A,2025-12-19,2025-12-22,NORMAL,NORMAL,-10.7,5,-4.32,1.85,-4.94
206A,2025-12-22,2025-12-23,NORMAL,NORMAL,-7.19,4,-4.38,0.62,-6.25
206A,2026-03-16,2026-03-17,NORMAL,NORMAL,-7.91,3,-2.0,4.0,-3.5
2109,2025-10-31,2025-11-04,NORMAL,NORMAL,-4.11,5,1.79,1.79,-0.98
2112,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.08,3,0.78,0.78,-3.3
2112,2025-12-01,2025-12-02,WEAK,WEAK,-7.19,3,-0.94,0.56,-1.13
2114,2025-12-29,2025-12-30,NORMAL,WEAK,-48.97,10,0.0,0.49,0.0
2120,2025-11-13,2025-11-14,NORMAL,NORMAL,-10.2,6,-1.7,0.57,-2.84
2124,2026-02-16,2026-02-17,NORMAL,NORMAL,-7.39,8,0.88,2.54,-0.66
212A,2025-10-03,2025-10-06,NORMAL,NORMAL,-7.58,4,-0.1,3.28,-1.56
212A,2025-10-16,2025-10-17,NORMAL,WEAK,-4.9,5,-1.28,0.0,-2.23
212A,2025-11-04,2025-11-05,NORMAL,WEAK,-4.02,5,0.98,1.52,-2.73
212A,2025-11-26,2025-11-27,NORMAL,NORMAL,-4.68,6,-1.08,1.66,-2.16
212A,2025-12-01,2025-12-02,WEAK,WEAK,-4.72,3,0.08,1.61,-1.82
212A,2025-12-11,2025-12-12,WEAK,NORMAL,-4.16,3,0.64,1.45,-0.72
212A,2025-12-16,2025-12-17,WEAK,NORMAL,-5.28,3,-5.04,4.09,-6.27
212A,2026-03-16,2026-03-17,NORMAL,NORMAL,-10.53,7,-0.47,2.42,-2.08
2130,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.23,4,-5.76,0.77,-7.99
2130,2026-02-05,2026-02-06,NORMAL,NORMAL,-7.33,8,-0.25,0.82,-2.7
2134,2025-10-07,2025-10-08,NORMAL,NORMAL,-4.65,6,-4.76,2.38,-4.76
2134,2025-11-21,2025-11-25,NORMAL,NORMAL,-6.25,5,-6.67,3.33,-10.0
2134,2025-11-25,2025-11-26,NORMAL,NORMAL,-6.67,5,0.0,3.57,-3.57
2134,2025-12-03,2025-12-04,WEAK,NORMAL,-5.71,4,-2.94,0.0,-5.88
2134,2025-12-11,2025-12-12,WEAK,NORMAL,-8.82,3,0.0,6.25,-3.12
2134,2025-12-17,2025-12-18,NORMAL,NORMAL,-6.45,3,3.45,10.34,-3.45
2134,2025-12-22,2025-12-23,NORMAL,NORMAL,-6.45,3,3.33,6.67,0.0
2146,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.34,5,0.22,1.01,-1.08
2146,2025-12-29,2025-12-30,NORMAL,WEAK,-93.14,10,-2.45,0.49,-2.94
2146,2026-02-13,2026-02-16,WEAK,NORMAL,-4.29,4,-0.5,0.5,-1.49
2156,2026-01-30,2026-02-02,NORMAL,NORMAL,-4.38,3,-1.59,0.0,-1.91
2157,2026-01-13,2026-01-14,NORMAL,NORMAL,-5.74,4,-1.11,1.19,-1.36
2158,2025-10-17,2025-10-20,WEAK,NORMAL,-4.33,5,3.54,3.54,-1.6
2158,2025-12-11,2025-12-12,WEAK,NORMAL,-4.28,3,-0.36,1.21,-2.42
215A,2025-12-16,2025-12-17,WEAK,NORMAL,-5.89,4,0.23,1.33,-1.01
215A,2026-02-13,2026-02-16,WEAK,NORMAL,-8.24,7,-2.9,0.09,-3.75
215A,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.28,8,2.56,3.8,-0.71
215A,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.12,5,2.72,3.6,-1.14
215A,2026-03-10,2026-03-11,WEAK,NORMAL,-5.3,3,2.88,4.06,-0.68
2160,2025-12-03,2025-12-04,WEAK,NORMAL,-7.36,6,3.4,4.21,-0.81
2162,2025-12-22,2025-12-23,NORMAL,NORMAL,-8.42,5,9.17,9.17,0.0
2164,2025-10-30,2025-10-31,NORMAL,NORMAL,-51.24,7,-0.64,0.96,-3.19
2164,2025-12-01,2025-12-02,WEAK,WEAK,-7.74,5,-1.82,0.73,-2.18
2164,2025-12-16,2025-12-17,WEAK,NORMAL,-18.18,3,-5.73,0.0,-8.78
2164,2025-12-17,2025-12-18,NORMAL,NORMAL,-8.52,6,-5.43,0.39,-6.98
2170,2025-11-13,2025-11-14,NORMAL,NORMAL,-4.52,4,0.62,2.06,-0.62
2173,2025-11-11,2025-11-12,NORMAL,NORMAL,-7.86,6,2.58,4.35,0.0
2173,2025-11-19,2025-11-20,NORMAL,NORMAL,-4.98,3,2.41,4.94,-0.13
2181,2026-02-16,2026-02-17,NORMAL,NORMAL,-6.13,8,-0.7,0.83,-0.7
218A,2025-10-08,2025-10-09,NORMAL,NORMAL,-6.97,3,-9.57,3.19,-9.95
218A,2025-10-17,2025-10-20,WEAK,NORMAL,-5.19,7,9.09,10.29,0.0
218A,2025-10-21,2025-10-22,NORMAL,NORMAL,-5.4,6,-0.22,0.22,-4.25
218A,2025-10-23,2025-10-24,NORMAL,NORMAL,-5.5,6,1.07,2.09,-1.64
218A,2025-11-19,2025-11-20,NORMAL,NORMAL,-7.2,8,-0.97,2.16,-3.49
218A,2025-11-25,2025-11-26,NORMAL,NORMAL,-10.76,8,5.59,7.32,0.0
218A,2025-12-03,2025-12-04,WEAK,NORMAL,-5.07,4,3.85,4.51,0.0
218A,2025-12-05,2025-12-08,WEAK,NORMAL,-4.49,4,2.78,3.64,-1.36
218A,2025-12-10,2025-12-11,NORMAL,WEAK,-13.32,7,-9.44,2.18,-10.65
218A,2025-12-11,2025-12-12,WEAK,NORMAL,-7.19,6,9.45,12.75,-0.69
218A,2025-12-17,2025-12-18,NORMAL,NORMAL,-5.07,5,-4.6,1.95,-4.6
218A,2025-12-18,2025-12-19,NORMAL,NORMAL,-5.6,5,3.9,6.5,0.0
218A,2026-02-13,2026-02-16,WEAK,NORMAL,-4.43,3,-0.58,0.07,-2.63
2193,2026-02-10,2026-02-12,NORMAL,NORMAL,-6.45,3,2.01,2.68,-1.34
2193,2026-03-27,2026-03-30,NORMAL,UNKNOWN,-8.81,3,-2.13,0.0,-3.55
2195,2026-01-19,2026-01-20,NORMAL,WEAK,-4.29,3,-8.17,0.0,-8.39
2195,2026-02-06,2026-02-09,NORMAL,NORMAL,-5.21,3,1.1,3.87,-3.87
219A,2025-10-02,2025-10-03,NORMAL,NORMAL,-31.9,10,6.85,8.04,-2.8
219A,2025-10-08,2025-10-09,NORMAL,NORMAL,-4.07,6,-7.31,0.11,-8.06
219A,2025-10-17,2025-10-20,WEAK,NORMAL,-5.28,6,-2.94,1.12,-6.63
219A,2025-12-01,2025-12-02,WEAK,WEAK,-4.87,3,-2.32,0.61,-2.39
219A,2025-12-03,2025-12-04,WEAK,NORMAL,-5.2,6,1.34,4.34,-1.2
2201,2025-11-13,2025-11-14,NORMAL,NORMAL,-4.98,5,0.92,0.94,-0.33
