cond,score,ratio_max,rise_max,gap_max,tp,sl,top_n,train_annual,train_max_dd,train_sharpe,train_wr,train_n_days,train_final,val_annual,val_max_dd,val_sharpe,val_wr,val_n_days,val_final
STR+NOR,3〜8,99.0,99.0,5.0,5.0,-2.0,3,-7.8,-10.5,-0.58,41.0,100,957368.0,,,,,,
NORMAL,3〜6,3.0,5.0,2.0,5.0,-2.0,10,-5.8,-7.3,-0.58,40.3,77,969912.0,,,,,,
NORMAL,3〜6,99.0,0.0,5.0,2.0,-1.0,5,-4.6,-9.6,-0.58,40.3,67,975865.0,,,,,,
NORMAL,3〜6,3.0,99.0,2.0,3.0,-1.0,10,-4.6,-9.3,-0.58,35.9,78,975510.0,,,,,,
STR+NOR,4〜8,3.0,0.0,2.0,5.0,-3.0,5,-10.8,-12.7,-0.58,48.7,76,942256.0,,,,,,
STR+NOR,4〜7,99.0,0.0,2.0,4.0,-3.0,5,-10.5,-9.6,-0.58,46.8,79,943878.0,,,,,,
STR+NOR,3〜7,3.0,2.0,5.0,2.0,-2.0,10,-5.3,-7.3,-0.58,42.1,95,972078.0,,,,,,
STR+NOR,3〜6,99.0,2.0,2.0,5.0,-1.0,5,-6.5,-9.1,-0.58,37.2,94,965480.0,,,,,,
STR+NOR,4〜7,99.0,2.0,2.0,2.0,-3.0,10,-6.7,-7.0,-0.58,50.5,93,964176.0,,,,,,
STR+NOR,3〜7,5.0,5.0,5.0,5.0,-3.0,5,-8.6,-13.3,-0.58,43.4,99,953183.0,,,,,,
NORMAL,5〜8,5.0,0.0,5.0,2.0,-2.0,5,-5.8,-8.1,-0.58,49.2,59,969223.0,,,,,,
STR+NOR,3〜8,3.0,0.0,5.0,5.0,-1.0,3,-7.5,-11.4,-0.58,35.6,87,960081.0,,,,,,
STR+NOR,3〜8,99.0,5.0,2.0,4.0,-1.0,10,-5.2,-7.6,-0.58,40.0,100,972056.0,,,,,,
STRONG,5〜8,3.0,5.0,2.0,3.0,-2.0,3,-1.8,-3.1,-0.58,38.9,18,990603.0,,,,,,
NORMAL,3〜6,3.0,2.0,2.0,1.0,-3.0,5,-3.6,-5.3,-0.58,49.3,75,981053.0,,,,,,
STR+NOR,5〜8,5.0,2.0,2.0,1.0,-1.0,10,-4.0,-5.9,-0.59,52.9,87,978975.0,,,,,,
STR+NOR,3〜8,99.0,5.0,2.0,4.0,-2.0,3,-7.7,-10.6,-0.59,38.0,100,958266.0,,,,,,
NORMAL,3〜6,5.0,5.0,5.0,3.0,-1.0,3,-5.5,-10.6,-0.59,35.4,79,970787.0,,,,,,
STR+NOR,4〜8,99.0,2.0,5.0,2.0,-2.0,10,-6.7,-7.3,-0.59,50.5,97,964374.0,,,,,,
STRONG,5〜8,5.0,2.0,5.0,2.0,-3.0,10,-1.5,-1.8,-0.59,52.9,17,991907.0,,,,,,
STR+NOR,3〜8,5.0,2.0,2.0,2.0,-1.0,3,-5.1,-6.2,-0.59,41.2,97,973051.0,,,,,,
NORMAL,3〜8,99.0,2.0,2.0,1.0,-3.0,5,-3.8,-4.9,-0.59,50.6,79,980010.0,,,,,,
STR+NOR,4〜7,5.0,99.0,5.0,3.0,-2.0,3,-7.8,-9.5,-0.59,49.5,99,957547.0,,,,,,
STR+NOR,3〜8,3.0,0.0,5.0,5.0,-3.0,10,-10.7,-10.2,-0.59,41.4,87,942800.0,,,,,,
NORMAL,3〜8,3.0,5.0,5.0,2.0,-1.0,10,-3.7,-7.1,-0.59,42.3,78,980833.0,,,,,,
NORMAL,3〜6,99.0,5.0,5.0,3.0,-1.0,3,-5.5,-10.6,-0.59,35.4,79,970787.0,,,,,,
NORMAL,3〜6,3.0,5.0,2.0,3.0,-1.0,5,-4.6,-8.2,-0.59,36.4,77,976277.0,,,,,,
STR+NOR,3〜6,99.0,0.0,5.0,5.0,-2.0,3,-10.1,-13.5,-0.59,38.1,84,946104.0,,,,,,
NORMAL,3〜6,5.0,5.0,5.0,3.0,-2.0,5,-5.8,-10.9,-0.59,40.5,79,969342.0,,,,,,
NORMAL,5〜7,5.0,99.0,5.0,2.0,-3.0,10,-5.9,-8.1,-0.59,51.4,72,968815.0,,,,,,
STRONG,4〜8,5.0,0.0,2.0,2.0,-1.0,3,-1.1,-2.8,-0.59,41.2,17,994362.0,,,,,,
STR+NOR,3〜6,5.0,0.0,5.0,5.0,-2.0,3,-10.1,-13.5,-0.59,38.1,84,946104.0,,,,,,
NORMAL,4〜7,99.0,5.0,5.0,4.0,-3.0,3,-8.3,-9.3,-0.59,46.8,79,955766.0,,,,,,
STR+NOR,3〜7,5.0,2.0,2.0,3.0,-1.0,5,-4.6,-6.4,-0.59,45.3,95,975833.0,,,,,,
NORMAL,3〜7,3.0,5.0,5.0,2.0,-1.0,10,-3.7,-7.1,-0.59,42.3,78,980833.0,,,,,,
STR+NOR,4〜7,5.0,5.0,2.0,4.0,-1.0,10,-5.6,-6.8,-0.59,39.8,98,969686.0,,,,,,
STR+NOR,5〜8,5.0,5.0,5.0,2.0,-1.0,5,-5.4,-8.1,-0.59,41.5,94,971320.0,,,,,,
STR+NOR,4〜7,3.0,0.0,2.0,2.0,-1.0,3,-5.0,-10.9,-0.59,40.8,76,973481.0,,,,,,
STRONG,4〜7,5.0,2.0,2.0,3.0,-1.0,10,-0.7,-1.1,-0.59,50.0,18,996521.0,,,,,,
STR+NOR,4〜8,3.0,2.0,5.0,3.0,-1.0,5,-4.6,-6.6,-0.59,43.0,93,975673.0,,,,,,
NORMAL,5〜8,5.0,0.0,5.0,3.0,-3.0,5,-8.4,-11.3,-0.59,49.2,59,955009.0,,,,,,
NORMAL,3〜6,3.0,99.0,2.0,3.0,-3.0,5,-6.1,-9.3,-0.59,41.0,78,967416.0,,,,,,
STR+NOR,4〜7,3.0,0.0,2.0,3.0,-1.0,10,-5.5,-11.0,-0.59,42.1,76,970794.0,,,,,,
STR+NOR,3〜8,99.0,2.0,5.0,4.0,-1.0,5,-5.8,-7.6,-0.59,43.9,98,969258.0,,,,,,
STR+NOR,3〜7,99.0,99.0,2.0,5.0,-2.0,10,-6.7,-8.0,-0.59,41.4,99,963592.0,,,,,,
NORMAL,3〜6,3.0,99.0,2.0,5.0,-3.0,5,-7.0,-9.1,-0.59,38.5,78,962669.0,,,,,,
NORMAL,4〜7,99.0,99.0,2.0,4.0,-1.0,10,-4.2,-5.2,-0.59,38.0,79,977857.0,,,,,,
STRONG,5〜7,99.0,99.0,5.0,4.0,-3.0,5,-2.0,-3.7,-0.59,44.4,18,989446.0,,,,,,
STR+NOR,3〜7,5.0,0.0,5.0,3.0,-3.0,5,-8.7,-10.4,-0.6,43.8,89,953270.0,,,,,,
NORMAL,3〜7,3.0,0.0,5.0,3.0,-1.0,3,-5.1,-9.1,-0.6,38.6,70,973578.0,,,,,,
STR+NOR,3〜6,5.0,5.0,5.0,5.0,-1.0,5,-7.6,-12.3,-0.6,33.3,99,958466.0,,,,,,
NORMAL,3〜8,3.0,0.0,5.0,3.0,-1.0,3,-5.1,-9.1,-0.6,38.6,70,973578.0,,,,,,
STR+NOR,3〜7,5.0,5.0,2.0,4.0,-2.0,5,-7.4,-9.8,-0.6,44.4,99,959958.0,,,,,,
NORMAL,5〜7,99.0,2.0,5.0,1.0,-1.0,3,-3.4,-4.7,-0.6,50.0,68,982598.0,,,,,,
STRONG,5〜8,5.0,5.0,2.0,5.0,-2.0,5,-2.4,-3.7,-0.6,38.9,18,987404.0,,,,,,
STR+NOR,4〜8,99.0,99.0,5.0,3.0,-2.0,5,-6.9,-10.8,-0.6,48.0,100,962572.0,,,,,,
STR+NOR,4〜8,5.0,99.0,2.0,4.0,-1.0,10,-6.2,-7.7,-0.6,37.0,100,966225.0,,,,,,
STR+NOR,5〜7,3.0,0.0,2.0,2.0,-2.0,10,-5.7,-8.0,-0.6,51.7,60,969943.0,,,,,,
STR+NOR,5〜7,99.0,5.0,2.0,1.0,-3.0,10,-6.1,-12.2,-0.6,54.5,88,967684.0,,,,,,
STR+NOR,3〜6,99.0,0.0,2.0,2.0,-2.0,10,-6.7,-8.2,-0.6,45.7,81,964515.0,,,,,,
STR+NOR,4〜8,3.0,0.0,2.0,5.0,-3.0,10,-11.1,-12.7,-0.6,48.7,76,940481.0,,,,,,
STR+NOR,5〜7,3.0,5.0,2.0,2.0,-3.0,5,-7.9,-9.2,-0.6,48.2,85,957958.0,,,,,,
STR+NOR,4〜8,5.0,2.0,5.0,3.0,-3.0,10,-8.6,-8.7,-0.6,49.5,97,953644.0,,,,,,
NORMAL,4〜8,99.0,5.0,2.0,4.0,-3.0,5,-7.3,-9.3,-0.6,45.6,79,961171.0,,,,,,
STRONG,4〜8,3.0,2.0,5.0,5.0,-1.0,10,-0.9,-1.6,-0.6,33.3,18,995054.0,,,,,,
STR+NOR,4〜8,99.0,2.0,5.0,2.0,-2.0,5,-6.8,-6.5,-0.6,51.5,97,963510.0,,,,,,
STR+NOR,3〜6,99.0,2.0,2.0,2.0,-2.0,5,-6.4,-7.1,-0.6,47.9,94,966065.0,,,,,,
STRONG,4〜7,3.0,2.0,5.0,5.0,-1.0,10,-0.9,-1.6,-0.6,33.3,18,995054.0,,,,,,
STRONG,5〜8,99.0,2.0,2.0,3.0,-2.0,10,-1.6,-2.2,-0.6,52.9,17,991584.0,,,,,,
STR+NOR,4〜8,5.0,0.0,2.0,2.0,-2.0,10,-7.8,-11.1,-0.6,48.8,82,958549.0,,,,,,
STRONG,4〜8,99.0,2.0,2.0,5.0,-2.0,3,-1.4,-2.2,-0.6,50.0,18,992690.0,,,,,,
STRONG,5〜8,5.0,5.0,5.0,4.0,-2.0,10,-2.1,-4.1,-0.6,44.4,18,989207.0,,,,,,
STR+NOR,5〜8,5.0,5.0,2.0,1.0,-3.0,5,-6.3,-11.7,-0.6,53.3,92,966145.0,,,,,,
STR+NOR,4〜8,3.0,0.0,2.0,3.0,-1.0,5,-5.5,-11.0,-0.6,43.4,76,970780.0,,,,,,
STR+NOR,3〜7,5.0,2.0,5.0,2.0,-3.0,5,-6.6,-7.0,-0.6,45.8,96,964958.0,,,,,,
STR+NOR,5〜8,3.0,5.0,2.0,2.0,-3.0,5,-7.8,-9.2,-0.6,48.2,85,958242.0,,,,,,
STR+NOR,4〜7,3.0,2.0,5.0,2.0,-3.0,3,-7.8,-8.2,-0.61,51.6,93,958389.0,,,,,,
STR+NOR,4〜8,99.0,0.0,5.0,4.0,-3.0,5,-12.7,-11.0,-0.61,46.0,87,931118.0,,,,,,
STRONG,5〜8,3.0,99.0,5.0,5.0,-3.0,10,-2.4,-3.6,-0.61,33.3,18,987356.0,,,,,,
NORMAL,3〜6,5.0,99.0,2.0,3.0,-3.0,5,-6.4,-9.4,-0.61,41.0,78,965941.0,,,,,,
STR+NOR,3〜8,3.0,5.0,2.0,2.0,-3.0,3,-6.8,-6.7,-0.61,48.0,98,963245.0,,,,,,
STR+NOR,4〜8,3.0,99.0,5.0,5.0,-1.0,10,-6.2,-8.1,-0.61,37.4,99,966380.0,,,,,,
STR+NOR,3〜7,3.0,5.0,2.0,2.0,-3.0,3,-6.8,-6.7,-0.61,48.0,98,963245.0,,,,,,
STRONG,5〜8,5.0,99.0,2.0,5.0,-3.0,5,-2.8,-4.3,-0.61,52.6,19,985235.0,,,,,,
STR+NOR,4〜7,5.0,5.0,2.0,4.0,-1.0,5,-6.0,-6.9,-0.61,38.8,98,967546.0,,,,,,
STR+NOR,4〜8,3.0,2.0,5.0,2.0,-3.0,3,-7.8,-8.2,-0.61,51.6,93,958389.0,,,,,,
STR+NOR,3〜8,5.0,5.0,2.0,3.0,-3.0,10,-7.5,-10.6,-0.61,44.0,100,959366.0,,,,,,
NORMAL,4〜8,99.0,99.0,5.0,4.0,-1.0,3,-5.3,-6.1,-0.61,38.8,80,971862.0,,,,,,
STR+NOR,3〜7,99.0,5.0,2.0,5.0,-2.0,3,-8.3,-10.2,-0.61,36.4,99,954883.0,,,,,,
STR+NOR,3〜8,5.0,5.0,5.0,4.0,-3.0,10,-8.6,-12.1,-0.61,42.0,100,953169.0,,,,,,
NORMAL,4〜8,5.0,99.0,2.0,3.0,-3.0,5,-7.5,-8.0,-0.61,50.0,80,959896.0,,,,,,
STR+NOR,4〜7,3.0,0.0,2.0,5.0,-3.0,5,-11.2,-12.7,-0.61,48.7,76,939783.0,,,,,,
STR+NOR,3〜8,5.0,2.0,5.0,2.0,-2.0,10,-6.1,-8.7,-0.61,42.9,98,967565.0,,,,,,
NORMAL,4〜7,99.0,99.0,5.0,5.0,-3.0,10,-7.6,-9.6,-0.61,41.8,79,959277.0,,,,,,
NORMAL,4〜8,99.0,5.0,2.0,3.0,-2.0,5,-6.0,-7.4,-0.61,45.6,79,968272.0,,,,,,
NORMAL,4〜8,5.0,5.0,5.0,2.0,-2.0,3,-6.7,-6.9,-0.61,46.2,80,964456.0,,,,,,
NORMAL,3〜6,99.0,5.0,5.0,2.0,-2.0,5,-5.5,-9.9,-0.61,41.8,79,970828.0,,,,,,
NORMAL,3〜6,5.0,5.0,5.0,3.0,-1.0,10,-4.9,-9.4,-0.61,35.4,79,974248.0,,,,,,
NORMAL,4〜7,3.0,2.0,5.0,3.0,-3.0,10,-6.7,-8.3,-0.61,49.3,75,965168.0,,,,,,
NORMAL,3〜6,5.0,5.0,5.0,2.0,-2.0,10,-5.2,-8.1,-0.61,40.5,79,972527.0,,,,,,
STR+NOR,4〜8,3.0,5.0,2.0,4.0,-2.0,10,-7.7,-7.9,-0.61,44.3,97,957933.0,,,,,,
STR+NOR,3〜7,5.0,2.0,5.0,4.0,-3.0,5,-8.7,-10.3,-0.61,41.7,96,953313.0,,,,,,
STR+NOR,5〜8,3.0,2.0,5.0,2.0,-3.0,10,-7.8,-7.1,-0.61,51.2,82,958639.0,,,,,,
NORMAL,5〜7,99.0,2.0,5.0,1.0,-3.0,10,-4.9,-7.1,-0.61,61.8,68,974221.0,,,,,,
STR+NOR,5〜7,3.0,0.0,5.0,2.0,-2.0,3,-6.7,-7.6,-0.61,49.2,63,964475.0,,,,,,
STRONG,5〜7,99.0,5.0,2.0,2.0,-1.0,10,-1.1,-2.0,-0.61,44.4,18,994475.0,,,,,,
STR+NOR,3〜7,5.0,5.0,2.0,5.0,-2.0,3,-8.3,-10.2,-0.61,36.4,99,954883.0,,,,,,
STRONG,5〜7,3.0,99.0,5.0,5.0,-3.0,10,-2.4,-3.6,-0.61,33.3,18,987356.0,,,,,,
NORMAL,3〜8,3.0,2.0,2.0,1.0,-2.0,10,-3.1,-5.2,-0.61,47.4,76,983941.0,,,,,,
NORMAL,5〜7,3.0,99.0,5.0,2.0,-3.0,5,-6.1,-7.6,-0.61,52.2,69,968325.0,,,,,,
NORMAL,4〜8,3.0,5.0,2.0,2.0,-1.0,10,-4.2,-5.8,-0.62,41.6,77,978076.0,,,,,,
NORMAL,3〜7,3.0,0.0,5.0,2.0,-3.0,10,-6.2,-9.7,-0.62,48.6,70,967660.0,,,,,,
NORMAL,3〜6,3.0,5.0,2.0,5.0,-1.0,3,-6.1,-7.8,-0.62,32.5,77,967926.0,,,,,,
STR+NOR,3〜7,3.0,0.0,5.0,5.0,-3.0,10,-11.0,-10.2,-0.62,41.4,87,940799.0,,,,,,
STR+NOR,5〜8,3.0,99.0,5.0,2.0,-2.0,10,-6.3,-8.4,-0.62,47.1,87,966375.0,,,,,,
STRONG,5〜8,99.0,5.0,5.0,1.0,-1.0,3,-0.9,-1.7,-0.62,44.4,18,995303.0,,,,,,
STRONG,5〜7,5.0,2.0,5.0,1.0,-1.0,5,-0.8,-1.0,-0.62,52.9,17,995959.0,,,,,,
NORMAL,3〜8,3.0,2.0,2.0,1.0,-3.0,10,-3.5,-5.4,-0.62,51.3,76,982086.0,,,,,,
STR+NOR,4〜7,5.0,5.0,5.0,5.0,-3.0,10,-10.2,-10.5,-0.62,44.4,99,944361.0,,,,,,
STR+NOR,4〜8,99.0,5.0,5.0,5.0,-3.0,10,-10.0,-11.8,-0.62,46.0,100,945203.0,,,,,,
NORMAL,4〜8,5.0,5.0,2.0,3.0,-3.0,3,-7.7,-10.3,-0.62,45.6,79,958890.0,,,,,,
STRONG,5〜8,5.0,5.0,2.0,2.0,-2.0,3,-1.5,-2.8,-0.62,55.6,18,992060.0,,,,,,
NORMAL,3〜6,3.0,0.0,2.0,1.0,-3.0,5,-4.3,-6.7,-0.62,51.6,64,977751.0,,,,,,
NORMAL,3〜7,99.0,99.0,5.0,5.0,-1.0,10,-4.2,-8.2,-0.62,32.9,79,977881.0,,,,,,
STRONG,5〜8,3.0,99.0,5.0,4.0,-3.0,3,-2.1,-2.8,-0.62,33.3,18,988795.0,,,,,,
STRONG,4〜8,99.0,2.0,2.0,3.0,-1.0,10,-0.8,-1.9,-0.62,55.6,18,995633.0,,,,,,
STRONG,5〜7,3.0,99.0,5.0,4.0,-3.0,3,-2.1,-2.8,-0.62,33.3,18,988795.0,,,,,,
STRONG,5〜8,3.0,5.0,2.0,5.0,-3.0,3,-2.9,-4.1,-0.62,44.4,18,984988.0,,,,,,
NORMAL,5〜7,5.0,5.0,5.0,1.0,-2.0,3,-4.7,-7.4,-0.62,48.6,72,975314.0,,,,,,
STR+NOR,3〜6,3.0,0.0,2.0,5.0,-3.0,3,-9.7,-10.7,-0.62,46.2,80,948250.0,,,,,,
STRONG,5〜7,3.0,5.0,2.0,5.0,-3.0,3,-2.9,-4.1,-0.62,44.4,18,984988.0,,,,,,
NORMAL,5〜7,3.0,5.0,5.0,2.0,-3.0,10,-7.0,-9.0,-0.62,50.7,69,963242.0,,,,,,
NORMAL,5〜8,99.0,2.0,2.0,1.0,-3.0,5,-5.6,-8.5,-0.62,60.6,71,970803.0,,,,,,
STR+NOR,4〜8,99.0,99.0,2.0,3.0,-2.0,5,-7.1,-9.9,-0.62,49.0,100,961292.0,,,,,,
STRONG,5〜7,5.0,5.0,5.0,1.0,-1.0,3,-0.9,-1.7,-0.62,44.4,18,995303.0,,,,,,
STRONG,5〜7,99.0,5.0,5.0,1.0,-1.0,3,-0.9,-1.7,-0.62,44.4,18,995303.0,,,,,,
STR+NOR,5〜8,99.0,99.0,2.0,3.0,-3.0,5,-9.2,-9.6,-0.62,52.6,95,950262.0,,,,,,
NORMAL,3〜6,5.0,5.0,5.0,2.0,-1.0,5,-4.6,-10.1,-0.62,38.0,79,975621.0,,,,,,
STRONG,5〜8,5.0,5.0,5.0,1.0,-1.0,3,-0.9,-1.7,-0.62,44.4,18,995303.0,,,,,,
STRONG,5〜7,5.0,5.0,2.0,2.0,-3.0,3,-1.6,-3.2,-0.63,44.4,18,991633.0,,,,,,
STR+NOR,4〜8,5.0,99.0,5.0,3.0,-2.0,10,-7.6,-12.9,-0.63,48.0,100,958494.0,,,,,,
STR+NOR,3〜8,3.0,0.0,2.0,2.0,-1.0,10,-5.3,-7.4,-0.63,47.1,85,972164.0,,,,,,
STR+NOR,5〜8,5.0,0.0,2.0,2.0,-3.0,10,-7.8,-9.0,-0.63,52.1,71,958246.0,,,,,,
STR+NOR,3〜6,3.0,0.0,2.0,3.0,-2.0,3,-7.9,-9.0,-0.63,41.2,80,957659.0,,,,,,
STR+NOR,3〜8,5.0,5.0,5.0,4.0,-1.0,10,-6.2,-7.5,-0.63,38.0,100,966605.0,,,,,,
STR+NOR,4〜7,99.0,0.0,5.0,3.0,-2.0,10,-9.4,-9.0,-0.63,45.7,81,949446.0,,,,,,
NORMAL,4〜8,3.0,0.0,2.0,4.0,-3.0,5,-8.5,-9.8,-0.63,45.0,60,955436.0,,,,,,
STR+NOR,3〜7,99.0,5.0,5.0,5.0,-2.0,5,-8.5,-10.8,-0.63,44.4,99,953580.0,,,,,,
STR+NOR,4〜8,3.0,5.0,5.0,5.0,-3.0,3,-11.4,-11.4,-0.63,48.0,98,937578.0,,,,,,
NORMAL,3〜7,3.0,2.0,2.0,1.0,-2.0,10,-3.2,-5.2,-0.63,47.4,76,983478.0,,,,,,
NORMAL,3〜7,3.0,2.0,2.0,1.0,-3.0,10,-3.5,-5.4,-0.63,51.3,76,981679.0,,,,,,
STR+NOR,5〜7,5.0,5.0,2.0,1.0,-3.0,5,-6.5,-13.1,-0.63,55.7,88,965317.0,,,,,,
NORMAL,4〜8,5.0,99.0,2.0,3.0,-3.0,3,-8.3,-8.4,-0.63,47.5,80,955590.0,,,,,,
STRONG,4〜8,3.0,5.0,2.0,4.0,-2.0,3,-2.0,-5.4,-0.63,55.0,20,989262.0,,,,,,
STR+NOR,3〜8,5.0,5.0,2.0,2.0,-1.0,5,-5.1,-8.1,-0.63,46.0,100,972382.0,,,,,,
STR+NOR,5〜7,5.0,2.0,5.0,1.0,-2.0,3,-5.6,-6.8,-0.63,50.6,85,970206.0,,,,,,
STRONG,4〜7,3.0,5.0,2.0,4.0,-2.0,3,-2.0,-5.4,-0.63,55.0,20,989262.0,,,,,,
STR+NOR,4〜7,3.0,5.0,2.0,4.0,-2.0,10,-8.0,-7.9,-0.63,44.3,97,956517.0,,,,,,
NORMAL,3〜8,99.0,5.0,5.0,2.0,-3.0,5,-5.7,-8.1,-0.63,45.0,80,969946.0,,,,,,
STR+NOR,3〜7,5.0,2.0,5.0,3.0,-2.0,5,-7.2,-9.1,-0.63,44.8,96,961840.0,,,,,,
NORMAL,3〜6,99.0,5.0,5.0,3.0,-1.0,10,-5.0,-9.5,-0.63,35.4,79,973279.0,,,,,,
STR+NOR,3〜7,5.0,5.0,2.0,3.0,-3.0,3,-7.8,-9.0,-0.63,43.4,99,957297.0,,,,,,
STR+NOR,4〜8,99.0,0.0,5.0,4.0,-3.0,10,-12.8,-11.0,-0.63,44.8,87,930662.0,,,,,,
STR+NOR,5〜7,99.0,2.0,5.0,1.0,-1.0,3,-4.2,-5.5,-0.63,48.2,85,977560.0,,,,,,
NORMAL,4〜7,3.0,5.0,2.0,2.0,-1.0,10,-4.3,-5.8,-0.63,41.6,77,977670.0,,,,,,
STR+NOR,4〜7,3.0,0.0,2.0,5.0,-3.0,10,-11.5,-12.7,-0.63,48.7,76,938012.0,,,,,,
STR+NOR,3〜7,5.0,2.0,5.0,2.0,-2.0,5,-6.3,-7.6,-0.63,45.8,96,966629.0,,,,,,
STR+NOR,3〜6,99.0,99.0,2.0,4.0,-2.0,3,-8.6,-10.0,-0.63,37.8,98,953177.0,,,,,,
NORMAL,3〜7,99.0,99.0,2.0,4.0,-1.0,5,-4.6,-8.4,-0.63,39.2,79,975770.0,,,,,,
NORMAL,5〜7,5.0,2.0,5.0,1.0,-3.0,3,-5.4,-7.5,-0.63,58.8,68,971795.0,,,,,,
NORMAL,3〜6,3.0,5.0,5.0,2.0,-3.0,10,-5.9,-7.8,-0.63,42.3,78,969192.0,,,,,,
STR+NOR,5〜8,99.0,5.0,5.0,2.0,-2.0,5,-7.4,-9.3,-0.63,46.8,94,960454.0,,,,,,
STR+NOR,3〜7,99.0,5.0,2.0,3.0,-3.0,3,-7.8,-9.0,-0.63,43.4,99,957297.0,,,,,,
STR+NOR,4〜7,3.0,5.0,5.0,5.0,-3.0,3,-11.4,-11.4,-0.63,48.0,98,937578.0,,,,,,
NORMAL,3〜7,99.0,99.0,5.0,5.0,-3.0,5,-7.0,-9.8,-0.63,43.0,79,962500.0,,,,,,
STR+NOR,3〜8,5.0,99.0,2.0,3.0,-3.0,10,-7.6,-9.4,-0.63,45.0,100,958720.0,,,,,,
NORMAL,3〜6,99.0,0.0,5.0,2.0,-3.0,10,-7.1,-10.5,-0.64,46.3,67,962567.0,,,,,,
STR+NOR,3〜6,5.0,99.0,2.0,5.0,-1.0,3,-7.7,-9.7,-0.64,32.7,98,957936.0,,,,,,
NORMAL,3〜8,99.0,99.0,5.0,3.0,-2.0,5,-5.5,-7.5,-0.64,48.8,80,970861.0,,,,,,
STR+NOR,4〜7,5.0,2.0,5.0,2.0,-1.0,5,-4.9,-6.3,-0.64,45.3,95,973871.0,,,,,,
STRONG,4〜8,5.0,2.0,5.0,5.0,-1.0,10,-1.0,-1.8,-0.64,44.4,18,994693.0,,,,,,
NORMAL,3〜6,5.0,5.0,5.0,3.0,-3.0,5,-6.9,-10.7,-0.64,36.7,79,963460.0,,,,,,
STR+NOR,4〜7,3.0,99.0,2.0,3.0,-2.0,5,-6.9,-9.2,-0.64,48.5,97,962777.0,,,,,,
NORMAL,4〜7,3.0,0.0,2.0,2.0,-1.0,3,-4.4,-8.7,-0.64,40.0,60,976940.0,,,,,,
STR+NOR,4〜8,5.0,5.0,5.0,3.0,-1.0,3,-6.5,-8.5,-0.64,42.0,100,964494.0,,,,,,
STR+NOR,5〜7,99.0,99.0,2.0,2.0,-2.0,5,-6.5,-8.3,-0.64,47.8,90,965526.0,,,,,,
STR+NOR,4〜7,3.0,2.0,5.0,3.0,-1.0,5,-4.9,-6.6,-0.64,43.0,93,974117.0,,,,,,
NORMAL,3〜6,3.0,5.0,5.0,5.0,-2.0,3,-7.1,-8.9,-0.64,38.5,78,962892.0,,,,,,
STR+NOR,5〜7,99.0,2.0,2.0,1.0,-3.0,10,-6.0,-8.8,-0.64,60.2,83,968275.0,,,,,,
NORMAL,3〜8,99.0,2.0,5.0,3.0,-1.0,3,-5.2,-7.8,-0.64,36.2,80,972658.0,,,,,,
NORMAL,3〜6,3.0,99.0,5.0,4.0,-3.0,5,-7.6,-11.4,-0.64,41.8,79,959513.0,,,,,,
STR+NOR,5〜7,5.0,5.0,2.0,1.0,-2.0,10,-5.6,-10.5,-0.64,53.4,88,969896.0,,,,,,
STR+NOR,4〜7,3.0,99.0,5.0,5.0,-1.0,10,-6.4,-8.1,-0.64,37.4,99,965097.0,,,,,,
STR+NOR,4〜8,3.0,99.0,2.0,3.0,-2.0,5,-6.9,-9.2,-0.64,48.5,97,962777.0,,,,,,
STR+NOR,5〜7,5.0,99.0,5.0,2.0,-1.0,10,-5.4,-8.2,-0.64,44.4,90,971045.0,,,,,,
STR+NOR,4〜8,5.0,2.0,5.0,3.0,-3.0,5,-9.2,-8.2,-0.64,48.5,97,950547.0,,,,,,
NORMAL,4〜7,99.0,5.0,2.0,3.0,-2.0,3,-6.3,-7.6,-0.64,43.6,78,966304.0,,,,,,
STRONG,5〜8,99.0,0.0,5.0,2.0,-1.0,5,-1.1,-2.5,-0.64,52.9,17,993980.0,,,,,,
STRONG,4〜8,99.0,2.0,2.0,2.0,-3.0,3,-1.3,-2.2,-0.64,55.6,18,993074.0,,,,,,
NORMAL,3〜6,3.0,5.0,2.0,3.0,-2.0,5,-5.5,-8.1,-0.64,40.3,77,971565.0,,,,,,
STR+NOR,3〜8,3.0,99.0,2.0,5.0,-1.0,5,-5.9,-10.6,-0.64,35.4,99,968093.0,,,,,,
NORMAL,3〜8,99.0,5.0,5.0,3.0,-1.0,10,-4.0,-6.9,-0.64,43.8,80,979020.0,,,,,,
STR+NOR,4〜7,5.0,0.0,2.0,2.0,-1.0,10,-5.6,-10.5,-0.64,39.7,78,970233.0,,,,,,
NORMAL,5〜8,5.0,0.0,5.0,2.0,-1.0,3,-4.6,-6.0,-0.64,39.0,59,975599.0,,,,,,
NORMAL,3〜6,3.0,5.0,2.0,4.0,-3.0,5,-6.7,-7.4,-0.64,37.7,77,965179.0,,,,,,
STR+NOR,5〜8,3.0,99.0,5.0,2.0,-2.0,5,-6.6,-7.7,-0.64,44.8,87,965153.0,,,,,,
NORMAL,5〜7,99.0,5.0,5.0,1.0,-3.0,5,-5.6,-10.3,-0.64,56.9,72,970102.0,,,,,,
STR+NOR,3〜7,3.0,99.0,2.0,5.0,-1.0,5,-5.9,-10.6,-0.64,35.4,99,968093.0,,,,,,
NORMAL,5〜8,5.0,5.0,5.0,2.0,-1.0,10,-4.9,-7.1,-0.65,40.8,76,974015.0,,,,,,
