date,code,score,trend,accel,ratio,day1,day2,actual_surge_%,stop_high
2026-02-24,6912,-0.11,-4.19,3.17,0.84,False,False,9.48,False
2026-02-24,6327,0.08,-8.4,14.42,2.32,True,False,13.2,False
2026-02-25,6855,6.07,30.72,232.92,2.23,True,True,9.66,False
2026-02-25,6085,-1.02,-24.21,102.46,1.12,False,False,12.2,False
2026-02-25,6330,1.42,6.66,21.44,1.6,False,False,12.11,False
2026-02-25,7220,1.89,8.93,58.93,1.23,False,False,10.0,False
2026-02-25,195A,-2.32,-21.08,-51.08,0.91,False,False,14.23,True
2026-02-25,5707,-0.98,-13.62,25.49,0.37,False,False,11.38,False
2026-02-25,4588,-0.8,-10.73,1.51,0.77,False,False,12.46,False
2026-02-25,8050,2.8,16.26,46.93,2.1,True,False,10.78,False
2026-02-25,7746,1.0,9.93,-17.06,0.54,False,False,12.95,True
2026-02-25,4082,-0.43,-3.61,-17.48,0.32,False,False,13.82,True
2026-02-25,6800,4.96,21.71,210.91,2.04,True,False,12.97,False
2026-02-25,4960,-1.03,-7.48,-32.48,0.12,False,False,16.67,True
2026-02-25,7063,4.81,41.81,80.67,3.01,True,False,29.0,True
2026-02-25,3133,5.47,31.4,160.11,2.62,True,False,23.65,True
2026-02-25,7885,8.66,57.73,1873.15,7.98,True,True,14.94,True
2026-02-25,2962,-1.25,-17.52,26.76,0.72,False,False,15.57,True
2026-02-25,9227,-2.87,-24.14,-56.79,0.35,False,False,10.88,False
2026-02-25,6140,1.51,6.92,-22.27,3.11,True,False,16.03,False
2026-02-25,5273,-0.59,-8.13,-9.82,0.96,False,False,9.72,False
2026-02-25,7771,-0.26,-2.7,-38.29,1.19,False,False,19.49,True
2026-02-26,9980,-0.25,-1.7,-34.11,0.78,False,False,23.0,True
2026-02-26,195A,-0.91,-27.63,81.71,3.11,False,False,20.55,True
2026-02-26,5817,-0.18,-2.7,-19.84,0.87,False,False,19.82,False
2026-02-26,2962,-6.27,-57.78,-66.44,0.53,False,False,17.38,True
2026-02-26,4360,-2.47,-18.54,-71.25,0.28,False,False,15.62,True
2026-02-26,5753,3.33,1.36,290.0,0.9,False,False,13.99,True
2026-02-26,429A,2.41,16.81,38.08,1.04,False,False,13.64,False
2026-02-26,3697,3.36,23.56,68.45,0.95,False,False,13.31,False
2026-02-26,4596,-1.94,-17.41,-32.65,0.39,False,False,12.68,False
2026-02-26,6613,-0.84,-6.82,-36.18,0.61,False,False,11.99,True
2026-02-26,7794,6.38,45.48,4630.43,1.13,False,True,11.88,False
2026-02-26,2033,5.3,48.17,143.01,2.6,True,False,11.85,False
2026-02-26,4784,2.92,18.08,74.81,1.09,False,False,10.63,False
2026-02-26,4499,2.14,11.86,61.0,1.03,False,False,10.27,False
2026-02-26,3993,3.57,16.84,138.74,1.49,False,False,9.97,False
2026-02-26,4180,1.36,5.53,12.31,2.06,True,False,9.5,False
2026-02-26,4478,3.39,27.91,8.73,1.53,False,False,9.39,False
2026-02-26,9425,3.61,33.46,12.67,1.44,False,False,8.96,False
2026-02-26,6027,-1.94,-23.89,30.13,0.45,False,False,8.79,False
2026-02-26,4434,0.55,3.96,-10.97,0.78,False,False,8.68,False
