code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,gap_pct,ret_oc,ret_max,ret_low,lower_shadow_ratio,vol_decay_3d,consec_drop
1514,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.49,2,1.49,-6.01,7.48,-7.04,0.583,0,2
1514,2026-02-02,2026-02-03,NORMAL,STRONG,-4.61,2,1.56,6.45,6.91,-0.31,0.071,0,3
1514,2026-02-18,2026-02-19,STRONG,NORMAL,-21.98,3,-7.32,0.61,7.29,-0.71,0.0,0,1
1514,2026-03-26,2026-03-27,WEAK,NORMAL,-3.81,3,17.35,0.1,0.1,-1.69,0.138,0,1
1515,2025-10-02,2025-10-03,NORMAL,STRONG,-3.09,10,-1.42,1.62,1.85,-1.16,0.148,1,2
1515,2025-11-04,2025-11-05,NORMAL,WEAK,-3.25,2,-2.14,2.19,2.81,-2.0,0.097,0,1
1515,2025-11-14,2025-11-17,NORMAL,NORMAL,-3.15,4,0.75,5.41,5.84,-0.44,0.192,0,1
1515,2026-03-06,2026-03-10,NORMAL,WEAK,-19.43,5,-6.49,2.15,2.15,-1.26,0.317,1,2
1515,2026-03-10,2026-03-11,WEAK,NORMAL,-4.48,6,2.27,-2.37,2.53,-3.48,0.369,0,3
1515,2026-03-16,2026-03-17,NORMAL,NORMAL,-4.59,5,1.76,-1.66,1.07,-1.73,0.254,0,7
151A,2025-11-04,2025-11-05,NORMAL,WEAK,-3.08,4,0.61,0.9,0.9,-2.86,0.036,0,2
151A,2026-02-09,2026-02-10,STRONG,STRONG,-4.53,5,0.0,2.96,3.26,-0.15,0.185,0,2
153A,2025-10-17,2025-10-20,WEAK,STRONG,-4.36,2,2.02,3.64,3.73,-1.29,0.215,0,2
153A,2025-11-21,2025-11-25,STRONG,NORMAL,-6.24,8,3.65,-9.39,0.0,-10.9,0.336,0,1
153A,2025-11-25,2025-11-26,NORMAL,STRONG,-6.08,8,0.46,-2.5,0.0,-3.56,0.139,0,2
153A,2025-12-01,2025-12-02,WEAK,WEAK,-3.06,6,-0.72,-0.36,1.88,-1.59,0.296,0,1
153A,2025-12-09,2025-12-10,NORMAL,NORMAL,-5.61,2,0.0,-2.7,1.49,-3.17,0.0,0,1
153A,2025-12-11,2025-12-12,WEAK,STRONG,-4.09,3,-0.07,0.14,2.61,-0.51,0.091,0,3
153A,2025-12-16,2025-12-17,WEAK,NORMAL,-5.28,2,-0.77,-1.64,0.86,-6.64,0.02,0,2
153A,2025-12-18,2025-12-19,NORMAL,NORMAL,-3.02,5,-0.16,-1.64,0.66,-1.64,0.028,0,4
153A,2026-02-16,2026-02-17,NORMAL,NORMAL,-11.34,4,2.09,-6.91,0.17,-7.33,0.0,0,2
153A,2026-02-17,2026-02-18,NORMAL,STRONG,-4.96,3,-0.82,2.95,3.32,-0.65,0.057,0,3
153A,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.76,3,0.38,4.28,4.47,0.0,0.151,0,2
153A,2026-03-25,2026-03-26,STRONG,WEAK,-10.04,3,1.49,-3.29,1.04,-5.37,0.076,0,1
1540,2025-12-30,2026-01-05,WEAK,NORMAL,-3.05,2,1.71,0.52,1.23,-0.43,0.079,0,3
1540,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.81,2,-7.33,-7.21,3.32,-7.47,0.3,0,1
1540,2026-02-02,2026-02-03,NORMAL,STRONG,-14.01,5,7.84,2.03,2.4,-1.35,0.024,0,2
1541,2025-10-23,2025-10-24,NORMAL,NORMAL,-4.15,2,1.54,-0.95,2.58,-0.95,0.22,0,4
1541,2025-11-04,2025-11-05,NORMAL,WEAK,-5.01,4,-2.86,1.23,2.9,-0.65,0.007,0,1
1541,2025-12-30,2026-01-05,WEAK,NORMAL,-4.39,2,2.88,-4.25,0.13,-7.18,0.091,0,2
1541,2026-02-02,2026-02-03,NORMAL,STRONG,-22.22,4,4.76,5.41,7.27,0.0,0.0,0,2
1541,2026-02-04,2026-02-05,NORMAL,NORMAL,-3.45,2,2.59,-8.01,0.57,-12.06,0.116,0,1
1541,2026-02-05,2026-02-06,NORMAL,NORMAL,-5.63,3,-11.22,4.37,5.99,-2.67,0.321,0,2
1541,2026-02-06,2026-02-09,NORMAL,STRONG,-7.34,4,7.25,-2.57,0.24,-4.14,0.308,0,3
1541,2026-02-13,2026-02-16,WEAK,NORMAL,-5.84,5,1.17,0.09,1.19,-0.61,0.037,0,3
1541,2026-02-17,2026-02-18,NORMAL,STRONG,-3.62,6,0.11,2.66,3.1,-0.11,0.075,0,1
1542,2025-10-20,2025-10-21,STRONG,NORMAL,-12.19,2,5.21,-7.24,0.18,-8.78,0.025,0,1
1542,2025-11-04,2025-11-05,NORMAL,WEAK,-4.06,3,-2.74,3.42,3.42,-1.08,0.037,0,1
1542,2025-12-30,2026-01-05,WEAK,NORMAL,-3.56,2,-1.78,-1.48,2.17,-2.03,0.289,0,1
1542,2026-01-30,2026-02-02,NORMAL,NORMAL,-9.81,3,-17.61,0.0,0.0,0.0,0.317,0,1
1542,2026-02-03,2026-02-04,STRONG,NORMAL,-3.25,2,2.69,2.43,6.84,-0.9,0.222,0,3
1542,2026-02-05,2026-02-06,NORMAL,NORMAL,-12.49,3,-16.79,4.38,7.67,0.0,0.119,0,1
1542,2026-02-06,2026-02-09,NORMAL,STRONG,-13.15,4,10.91,-3.39,0.67,-3.39,0.0,0,2
1542,2026-02-10,2026-02-12,STRONG,NORMAL,-3.07,4,1.46,-0.26,0.24,-2.8,0.152,1,1
1542,2026-02-13,2026-02-16,WEAK,NORMAL,-9.62,5,0.17,-0.73,1.07,-2.15,0.433,0,1
1542,2026-03-26,2026-03-27,WEAK,NORMAL,-3.25,5,-2.24,2.75,3.5,-1.83,0.255,0,1
155A,2025-11-27,2025-11-28,NORMAL,NORMAL,-11.86,3,0.13,-1.14,2.48,-4.23,0.123,0,1
155A,2025-12-16,2025-12-17,WEAK,NORMAL,-6.74,4,-0.77,-0.93,2.33,-3.88,0.122,0,3
155A,2026-02-09,2026-02-10,STRONG,STRONG,-3.62,2,-0.08,2.48,3.52,-1.52,0.0,0,2
155A,2026-02-16,2026-02-17,NORMAL,NORMAL,-15.28,9,1.34,-9.19,0.57,-10.04,0.018,0,2
155A,2026-02-17,2026-02-18,NORMAL,STRONG,-7.97,10,0.0,-2.29,0.63,-5.84,0.08,0,3
155A,2026-02-20,2026-02-24,WEAK,NORMAL,-6.74,7,-1.67,-6.44,0.0,-7.57,0.0,1,1
155A,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.0,9,3.99,1.63,6.16,-1.05,0.149,0,2
1563,2025-12-02,2025-12-03,WEAK,WEAK,-3.77,4,0.0,-1.22,0.29,-2.74,0.0,0,2
1568,2026-03-10,2026-03-11,WEAK,NORMAL,-3.25,3,3.05,-1.0,1.28,-1.31,0.382,1,4
1569,2025-10-06,2025-10-07,STRONG,NORMAL,-3.24,5,-0.44,0.44,0.58,-0.18,0.236,0,2
156A,2025-10-16,2025-10-17,NORMAL,WEAK,-3.88,7,-1.95,-1.59,0.27,-2.92,0.378,0,4
156A,2025-10-17,2025-10-20,WEAK,STRONG,-3.51,8,1.08,0.53,1.6,-1.07,0.417,0,5
156A,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.81,2,-0.81,-0.94,0.23,-3.04,0.214,0,3
156A,2026-02-06,2026-02-09,NORMAL,STRONG,-5.55,3,1.75,1.35,1.97,-0.37,0.167,0,5
1570,2025-11-21,2025-11-25,STRONG,NORMAL,-4.41,4,2.25,-2.46,0.1,-2.97,0.032,1,1
1570,2025-12-01,2025-12-02,WEAK,WEAK,-3.6,2,0.84,-1.1,0.38,-1.15,0.102,0,1
1570,2026-03-10,2026-03-11,WEAK,NORMAL,-5.46,3,2.86,-0.3,2.72,-0.4,0.57,0,4
1571,2025-10-06,2025-10-07,STRONG,NORMAL,-4.95,7,-0.9,1.14,1.14,-0.23,0.2,0,3
1571,2025-10-20,2025-10-21,STRONG,NORMAL,-3.37,4,-1.16,1.18,1.41,-0.47,0.0,0,1
1571,2026-02-09,2026-02-10,STRONG,STRONG,-4.17,5,-0.82,-0.82,0.0,-1.64,0.125,0,2
1579,2025-11-21,2025-11-25,STRONG,NORMAL,-4.45,4,2.37,-2.49,0.07,-3.01,0.205,0,1
1579,2025-12-01,2025-12-02,WEAK,WEAK,-3.65,2,0.81,-1.09,0.4,-1.11,0.104,0,1
1579,2026-03-10,2026-03-11,WEAK,NORMAL,-5.51,3,3.32,-0.37,2.33,-0.79,0.553,0,4
157A,2025-11-20,2025-11-21,STRONG,STRONG,-20.34,3,-5.2,7.23,7.23,-3.37,0.141,0,1
157A,2025-11-25,2025-11-26,NORMAL,STRONG,-5.47,2,1.85,-3.02,0.0,-7.25,0.14,0,1
157A,2026-02-06,2026-02-09,NORMAL,STRONG,-4.72,2,-0.21,-4.86,0.1,-5.89,0.289,0,3
157A,2026-02-09,2026-02-10,STRONG,STRONG,-5.05,4,3.15,-2.42,2.84,-2.63,0.172,1,4
157A,2026-02-17,2026-02-18,NORMAL,STRONG,-5.08,2,3.21,6.41,8.58,-4.81,0.163,0,1
1580,2025-10-06,2025-10-07,STRONG,NORMAL,-4.78,5,-0.85,0.81,0.9,-0.43,0.255,0,3
1580,2025-10-20,2025-10-21,STRONG,NORMAL,-3.42,4,-1.31,1.02,1.28,-0.4,0.024,0,1
1580,2026-01-13,2026-01-14,NORMAL,NORMAL,-3.36,6,-0.58,-0.83,0.05,-1.07,0.0,0,2
1580,2026-02-09,2026-02-10,STRONG,STRONG,-3.96,7,-1.08,-0.92,0.0,-1.56,0.081,0,2
1597,2025-11-06,2025-11-07,NORMAL,NORMAL,-3.94,2,0.29,-0.34,0.0,-0.63,0.857,0,1
1605,2025-12-16,2025-12-17,WEAK,NORMAL,-3.25,2,-1.63,1.14,1.63,-0.59,0.0,0,1
1605,2026-01-07,2026-01-08,NORMAL,NORMAL,-5.3,5,0.17,0.76,1.85,0.0,0.0,0,1
1605,2026-02-13,2026-02-16,WEAK,NORMAL,-13.13,3,2.22,-0.2,0.96,-1.27,0.114,0,1
160A,2025-11-04,2025-11-05,NORMAL,WEAK,-4.73,6,-1.77,1.05,1.05,-2.24,0.397,0,1
1615,2026-01-21,2026-01-22,WEAK,STRONG,-3.31,2,2.03,-1.07,0.2,-1.6,0.089,0,3
1662,2025-12-16,2025-12-17,WEAK,NORMAL,-3.82,2,-1.23,0.07,0.37,-2.27,0.044,0,1
1662,2026-01-15,2026-01-16,STRONG,NORMAL,-3.67,3,-1.76,-6.32,0.2,-8.06,0.175,0,1
1662,2026-01-16,2026-01-19,NORMAL,NORMAL,-7.96,2,1.91,-0.52,0.78,-2.81,0.211,1,2
1663,2025-11-14,2025-11-17,NORMAL,NORMAL,-9.97,4,1.65,3.68,4.42,0.0,0.111,0,1
166A,2026-02-16,2026-02-17,NORMAL,NORMAL,-5.46,6,0.63,1.5,2.74,-0.12,0.279,0,2
1671,2025-10-17,2025-10-20,WEAK,STRONG,-3.44,6,0.86,-0.64,0.36,-0.82,0.364,0,5
1673,2025-10-20,2025-10-21,STRONG,NORMAL,-10.74,2,4.2,-3.9,0.12,-4.8,0.167,0,1
1673,2026-02-02,2026-02-03,NORMAL,STRONG,-26.02,5,3.91,1.9,3.26,-1.9,0.0,0,2
1673,2026-02-06,2026-02-09,NORMAL,STRONG,-6.58,5,8.51,1.61,2.35,-1.53,0.014,1,2
1673,2026-02-13,2026-02-16,WEAK,NORMAL,-8.76,5,-0.84,-0.19,2.08,-1.51,0.407,0,1
1689,2025-12-12,2025-12-15,STRONG,NORMAL,-4.63,3,-1.9,-2.14,1.94,-2.14,0.444,0,4
1689,2025-12-15,2025-12-16,NORMAL,WEAK,-4.0,4,-1.69,-2.72,0.0,-3.03,0.0,0,5
1689,2025-12-16,2025-12-17,WEAK,NORMAL,-4.37,5,0.31,0.62,0.83,0.0,0.1,0,6
1689,2025-12-19,2025-12-22,NORMAL,NORMAL,-4.02,7,1.05,1.35,1.45,-0.21,0.545,0,1
1689,2025-12-23,2025-12-24,NORMAL,NORMAL,-5.92,9,1.63,2.56,4.59,0.0,0.5,0,1
1689,2026-01-05,2026-01-06,NORMAL,STRONG,-9.93,9,-1.12,-2.16,1.02,-2.96,0.189,0,1
1689,2026-01-06,2026-01-07,STRONG,NORMAL,-3.26,9,-0.12,0.35,0.47,-0.7,0.2,0,2
1689,2026-01-15,2026-01-16,STRONG,NORMAL,-3.72,6,-1.45,-0.61,1.35,-0.86,0.379,0,1
168A,2025-10-17,2025-10-20,WEAK,STRONG,-7.89,2,-6.21,8.91,12.57,-0.61,0.152,1,1
168A,2025-12-17,2025-12-18,NORMAL,NORMAL,-13.94,3,2.25,-2.05,1.47,-2.49,0.0,0,1
168A,2026-01-14,2026-01-15,NORMAL,STRONG,-4.46,2,-1.8,4.88,5.73,-1.71,0.154,0,1
1692,2026-01-07,2026-01-08,NORMAL,NORMAL,-5.72,3,6.08,-5.9,0.0,-8.03,0.021,0,1
1693,2026-01-30,2026-02-02,NORMAL,NORMAL,-3.96,3,-3.4,-4.25,1.77,-4.43,0.182,0,1
1693,2026-02-02,2026-02-03,NORMAL,STRONG,-7.51,4,5.43,2.77,2.77,-0.2,0.029,0,2
1696,2026-03-17,2026-03-18,NORMAL,STRONG,-8.34,3,-3.25,-1.26,2.07,-2.62,0.351,0,1
1696,2026-03-26,2026-03-27,WEAK,NORMAL,-4.84,3,1.13,-0.91,0.18,-3.39,0.364,0,1
1699,2025-10-17,2025-10-20,WEAK,STRONG,-3.2,5,1.28,-0.55,0.27,-0.8,0.344,0,1
1711,2025-11-21,2025-11-25,STRONG,NORMAL,-8.11,2,1.47,-5.07,0.0,-5.43,0.045,1,2
1711,2025-12-25,2025-12-26,NORMAL,NORMAL,-8.88,7,0.0,-2.54,0.42,-4.24,0.087,0,1
1711,2026-02-19,2026-02-20,NORMAL,WEAK,-10.85,3,-4.93,-3.81,0.35,-8.3,0.388,0,1
1711,2026-02-20,2026-02-24,WEAK,NORMAL,-8.55,3,2.88,-4.9,0.0,-5.94,0.52,0,2
1718,2026-02-16,2026-02-17,NORMAL,NORMAL,-13.97,5,0.24,0.0,0.6,-1.57,0.268,0,2
1719,2026-03-06,2026-03-10,NORMAL,WEAK,-4.33,4,-0.79,0.95,1.56,-0.82,0.769,1,3
1720,2025-11-10,2025-11-11,STRONG,NORMAL,-3.29,4,0.28,2.26,2.54,-0.75,0.238,0,1
1720,2026-03-10,2026-03-11,WEAK,NORMAL,-4.62,2,1.55,-0.66,1.39,-0.86,0.243,1,3
1723,2025-11-05,2025-11-06,WEAK,NORMAL,-4.05,3,-0.34,1.69,2.2,-0.51,0.512,0,1
1723,2025-12-16,2025-12-17,WEAK,NORMAL,-4.85,2,0.96,1.91,3.82,-2.59,0.102,0,1
1723,2026-03-10,2026-03-11,WEAK,NORMAL,-3.13,2,0.46,0.18,2.48,-0.18,0.622,1,3
1723,2026-03-26,2026-03-27,WEAK,NORMAL,-3.33,5,-0.73,-2.63,0.21,-3.89,0.095,0,1
1736,2026-02-10,2026-02-12,STRONG,NORMAL,-5.7,5,0.12,-1.01,0.16,-3.51,0.302,0,1
1758,2026-01-29,2026-01-30,NORMAL,NORMAL,-6.31,7,2.02,0.79,0.79,-1.5,0.306,0,4
175A,2025-10-06,2025-10-07,STRONG,NORMAL,-11.74,4,0.0,-0.67,1.14,-0.86,0.356,0,1
175A,2025-10-17,2025-10-20,WEAK,STRONG,-8.14,6,1.32,4.32,4.52,-0.3,0.029,0,1
1762,2026-02-13,2026-02-16,WEAK,NORMAL,-9.68,4,0.13,1.66,1.66,-1.02,0.067,0,1
1776,2026-02-13,2026-02-16,WEAK,NORMAL,-3.34,3,1.54,-0.12,0.3,-2.07,0.261,0,1
1786,2025-11-12,2025-11-13,STRONG,NORMAL,-3.23,3,0.48,0.48,2.14,0.0,0.095,0,2
1786,2026-02-13,2026-02-16,WEAK,NORMAL,-3.89,3,1.67,-2.58,0.0,-2.81,0.0,0,1
178A,2025-11-21,2025-11-25,STRONG,NORMAL,-4.66,3,2.58,-0.54,0.07,-0.54,0.182,0,1
1799,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.33,3,0.86,-0.43,0.14,-4.85,0.102,0,1
1799,2026-02-12,2026-02-13,NORMAL,WEAK,-8.25,3,-0.37,-0.5,1.38,-1.5,0.405,0,1
1802,2026-03-06,2026-03-10,NORMAL,WEAK,-3.71,2,-2.65,0.57,1.98,-0.44,0.574,0,3
1803,2026-03-06,2026-03-10,NORMAL,WEAK,-6.74,2,-3.9,0.32,1.59,-2.0,0.769,0,2
1803,2026-03-10,2026-03-11,WEAK,NORMAL,-3.6,2,2.22,-1.58,0.9,-2.17,0.558,1,3
1803,2026-03-16,2026-03-17,NORMAL,NORMAL,-3.31,4,0.43,-0.26,2.15,-0.4,0.104,0,3
1808,2026-02-13,2026-02-16,WEAK,NORMAL,-6.13,2,0.09,-2.71,0.15,-4.21,0.0,0,2
1808,2026-03-10,2026-03-11,WEAK,NORMAL,-3.37,3,1.28,-1.14,0.41,-1.14,0.218,0,4
1810,2026-03-10,2026-03-11,WEAK,NORMAL,-3.4,2,0.64,-0.75,0.46,-0.98,0.2,0,4
1810,2026-03-17,2026-03-18,NORMAL,STRONG,-3.83,5,0.67,4.27,4.27,-0.06,0.036,0,2
1812,2025-11-12,2025-11-13,STRONG,NORMAL,-4.15,2,0.7,2.76,2.94,-0.15,0.224,0,1
1812,2026-03-06,2026-03-10,NORMAL,WEAK,-5.57,4,-3.82,2.18,2.76,-0.16,0.701,1,3
1813,2025-10-31,2025-11-04,NORMAL,NORMAL,-3.13,3,-1.02,1.65,3.02,-0.33,0.37,1,1
1813,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.11,4,0.25,0.08,0.82,-1.56,0.0,0,1
1813,2026-01-19,2026-01-20,NORMAL,WEAK,-3.24,2,0.0,-1.59,0.96,-1.91,0.444,0,1
1813,2026-03-06,2026-03-10,NORMAL,WEAK,-4.87,2,-3.19,-0.29,2.15,-1.0,0.476,0,3
1813,2026-03-10,2026-03-11,WEAK,NORMAL,-3.46,2,0.43,-0.86,1.57,-0.86,0.227,0,4
1814,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.15,3,-0.43,0.43,0.72,-3.44,0.108,0,1
1814,2026-02-02,2026-02-03,NORMAL,STRONG,-3.0,2,1.75,0.13,0.66,-0.93,0.0,0,3
1814,2026-03-06,2026-03-10,NORMAL,WEAK,-3.92,2,-2.35,1.9,3.42,-0.63,0.556,0,3
1815,2026-02-13,2026-02-16,WEAK,NORMAL,-17.45,4,-1.27,1.39,3.64,-1.93,0.0,0,1
1815,2026-03-06,2026-03-10,NORMAL,WEAK,-3.97,4,-3.26,1.57,2.7,-0.11,0.667,1,3
1827,2026-02-16,2026-02-17,NORMAL,NORMAL,-7.12,3,1.21,3.26,4.98,-0.33,0.0,0,1
1828,2026-02-09,2026-02-10,STRONG,STRONG,-8.13,4,-0.48,3.42,3.42,0.0,0.148,0,1
1833,2026-03-06,2026-03-10,NORMAL,WEAK,-4.24,2,-1.18,0.3,1.2,-0.6,0.733,0,3
1835,2025-11-11,2025-11-12,NORMAL,STRONG,-5.91,4,-0.47,1.79,2.26,-0.95,0.25,0,1
1835,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.17,3,0.36,0.97,1.09,-1.33,0.0,0,1
1835,2026-02-10,2026-02-12,STRONG,NORMAL,-7.92,4,-0.73,2.85,3.7,-0.42,0.0,0,1
1840,2025-10-30,2025-10-31,NORMAL,NORMAL,-9.43,6,-0.42,-0.84,1.26,-0.84,0.118,0,1
1844,2025-10-07,2025-10-08,NORMAL,NORMAL,-4.11,5,0.57,-1.28,4.26,-1.85,0.562,1,1
1844,2025-10-20,2025-10-21,STRONG,NORMAL,-4.1,3,0.0,-2.21,0.69,-2.76,0.233,1,2
1844,2025-10-23,2025-10-24,NORMAL,NORMAL,-5.83,2,-0.15,1.47,2.65,-0.74,0.067,0,1
1844,2025-11-04,2025-11-05,NORMAL,WEAK,-3.41,3,-0.8,0.65,1.62,-3.07,0.312,1,1
1844,2025-11-13,2025-11-14,NORMAL,NORMAL,-4.06,3,3.09,4.1,7.1,-0.32,0.034,0,1
1844,2025-11-27,2025-11-28,NORMAL,NORMAL,-3.38,3,1.05,0.52,2.42,-0.69,0.036,0,2
1844,2025-12-02,2025-12-03,WEAK,WEAK,-3.03,2,-1.74,0.0,1.59,-1.77,0.04,0,1
1844,2025-12-11,2025-12-12,WEAK,STRONG,-11.99,8,0.2,-3.8,2.4,-4.8,0.0,0,3
1844,2025-12-12,2025-12-15,STRONG,NORMAL,-3.61,7,-0.42,-3.76,0.42,-4.8,0.139,0,4
1844,2025-12-15,2025-12-16,NORMAL,WEAK,-4.16,7,1.08,-4.08,0.64,-4.94,0.2,1,5
1844,2025-12-16,2025-12-17,WEAK,NORMAL,-3.04,6,0.67,-3.33,0.44,-3.56,0.154,1,6
1844,2025-12-18,2025-12-19,NORMAL,NORMAL,-4.83,7,0.0,-0.48,2.17,-1.45,0.0,0,8
1844,2025-12-30,2026-01-05,WEAK,NORMAL,-9.74,3,0.39,-0.77,5.18,-1.15,0.049,0,1
1844,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.85,2,0.0,-1.05,0.88,-3.34,0.103,0,3
1844,2026-03-13,2026-03-16,WEAK,NORMAL,-10.78,2,0.0,1.59,4.61,-3.18,0.1,0,1
1850,2025-10-21,2025-10-22,NORMAL,STRONG,-11.89,3,-2.88,-0.37,0.56,-4.63,0.113,0,1
1850,2025-12-02,2025-12-03,WEAK,WEAK,-3.85,2,-0.17,-1.74,0.35,-2.96,0.192,0,2
1850,2026-01-30,2026-02-02,NORMAL,NORMAL,-3.76,6,-0.93,0.94,2.44,-0.94,0.212,1,1
1850,2026-02-13,2026-02-16,WEAK,NORMAL,-6.45,3,0.73,-2.34,0.9,-3.24,0.077,0,1
1852,2026-02-12,2026-02-13,NORMAL,WEAK,-4.34,3,-1.03,-2.25,1.65,-3.2,0.093,0,1
1852,2026-02-13,2026-02-16,WEAK,NORMAL,-3.26,2,0.53,0.26,0.53,-1.32,0.196,0,2
1853,2025-11-12,2025-11-13,STRONG,NORMAL,-5.6,5,-1.25,1.27,1.27,0.0,0.268,0,1
1860,2026-02-13,2026-02-16,WEAK,NORMAL,-3.23,3,0.98,-1.78,0.74,-2.59,0.452,0,1
1861,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.37,2,1.17,-0.68,0.2,-2.92,0.446,0,1
1861,2026-03-06,2026-03-10,NORMAL,WEAK,-8.06,4,-4.64,1.26,2.52,-0.24,0.294,0,3
1861,2026-03-10,2026-03-11,WEAK,NORMAL,-3.44,5,1.54,-0.82,1.4,-1.05,0.087,0,4
1866,2026-02-12,2026-02-13,NORMAL,WEAK,-5.24,3,-0.31,-2.68,0.0,-4.11,0.692,0,1
1867,2026-02-06,2026-02-09,NORMAL,STRONG,-4.18,3,2.26,-1.9,0.0,-3.32,0.467,0,1
186A,2025-10-31,2025-11-04,NORMAL,NORMAL,-3.14,2,2.02,-0.79,1.19,-2.12,0.122,1,1
186A,2025-12-01,2025-12-02,WEAK,WEAK,-4.43,3,0.15,-2.84,0.45,-2.84,0.0,0,1
186A,2025-12-16,2025-12-17,WEAK,NORMAL,-4.87,5,0.17,-2.31,0.5,-4.29,0.036,0,1
186A,2026-01-20,2026-01-21,WEAK,WEAK,-5.06,2,-6.15,2.73,6.11,-0.66,0.474,0,1
186A,2026-02-24,2026-02-25,NORMAL,NORMAL,-6.28,3,-0.52,-0.21,2.63,-0.84,0.119,0,1
1870,2026-03-06,2026-03-10,NORMAL,WEAK,-5.16,3,-1.86,-0.32,1.04,-1.13,0.83,1,3
1871,2025-12-16,2025-12-17,WEAK,NORMAL,-4.18,2,1.83,1.55,2.16,-1.98,0.303,0,1
1871,2026-03-06,2026-03-10,NORMAL,WEAK,-8.3,3,-3.95,1.03,3.6,0.0,0.54,1,2
1878,2025-10-31,2025-11-04,NORMAL,NORMAL,-4.59,7,0.82,-1.05,0.14,-1.91,0.005,0,1
1879,2025-11-14,2025-11-17,NORMAL,NORMAL,-3.45,4,2.2,-0.86,0.11,-1.83,0.453,0,1
1879,2026-02-13,2026-02-16,WEAK,NORMAL,-3.46,2,0.58,-0.82,0.0,-2.07,0.337,0,2
1882,2025-11-07,2025-11-10,NORMAL,STRONG,-3.48,2,0.13,1.44,1.44,-0.79,0.392,0,1
1885,2026-01-16,2026-01-19,NORMAL,NORMAL,-6.97,2,-1.25,3.95,6.16,-2.37,0.158,0,2
1885,2026-02-13,2026-02-16,WEAK,NORMAL,-8.77,2,1.66,-1.98,0.58,-4.67,0.202,0,1
1885,2026-03-06,2026-03-10,NORMAL,WEAK,-8.67,4,-6.56,0.9,2.39,-0.75,0.759,0,3
1885,2026-03-10,2026-03-11,WEAK,NORMAL,-5.73,6,1.48,-0.29,2.34,-0.58,0.238,0,4
1885,2026-03-17,2026-03-18,NORMAL,STRONG,-3.34,5,0.6,1.2,1.2,-1.94,0.093,0,1
1888,2025-11-11,2025-11-12,NORMAL,STRONG,-8.02,5,0.0,-1.83,0.54,-3.01,0.31,0,1
1888,2026-02-13,2026-02-16,WEAK,NORMAL,-8.3,4,-0.21,0.31,1.75,-1.55,0.077,0,1
1893,2025-12-16,2025-12-17,WEAK,NORMAL,-4.51,2,-0.62,-0.66,0.39,-2.39,0.048,1,1
1893,2025-12-18,2025-12-19,NORMAL,NORMAL,-3.07,4,0.75,2.37,3.01,-1.28,0.354,0,3
1893,2026-02-13,2026-02-16,WEAK,NORMAL,-4.95,2,1.75,-3.35,0.72,-4.07,0.248,0,1
1893,2026-03-06,2026-03-10,NORMAL,WEAK,-6.78,2,-5.14,1.94,3.58,-0.42,0.315,0,2
1893,2026-03-10,2026-03-11,WEAK,NORMAL,-3.29,4,1.53,-1.13,0.78,-1.34,0.104,0,3
1898,2026-03-06,2026-03-10,NORMAL,WEAK,-3.55,2,-0.31,0.0,0.25,-1.06,0.263,1,3
1899,2025-12-29,2025-12-30,NORMAL,WEAK,-3.67,3,0.92,-2.21,0.13,-2.21,0.042,0,2
1899,2026-02-13,2026-02-16,WEAK,NORMAL,-15.01,6,2.02,-5.15,0.4,-7.4,0.121,0,1
1899,2026-02-16,2026-02-17,NORMAL,NORMAL,-3.23,6,0.42,-0.28,0.83,-1.39,0.288,0,2
189A,2025-10-07,2025-10-08,NORMAL,NORMAL,-10.21,2,0.89,-5.52,0.29,-6.85,0.125,0,1
1911,2026-01-08,2026-01-09,NORMAL,NORMAL,-5.26,6,2.63,1.15,1.86,-0.74,0.506,0,2
1911,2026-02-16,2026-02-17,NORMAL,NORMAL,-7.5,3,2.42,2.45,3.22,-1.57,0.229,0,2
1921,2026-02-20,2026-02-24,WEAK,NORMAL,-3.68,4,1.68,0.65,1.2,-1.8,0.479,0,1
1925,2025-12-01,2025-12-02,WEAK,WEAK,-3.51,2,0.02,0.47,0.74,-0.1,0.0,0,2
1929,2026-03-06,2026-03-10,NORMAL,WEAK,-3.98,2,-1.96,0.15,1.38,-0.62,0.4,0,3
1934,2025-11-14,2025-11-17,NORMAL,NORMAL,-3.44,3,-0.08,2.13,2.29,-0.61,0.081,0,1
1934,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.76,6,0.48,-0.92,2.09,-0.92,0.137,0,1
1934,2026-02-13,2026-02-16,WEAK,NORMAL,-6.2,3,0.21,1.06,2.05,-0.92,0.183,0,1
1934,2026-03-06,2026-03-10,NORMAL,WEAK,-6.79,2,-3.77,1.02,2.94,-0.15,0.141,1,3
1938,2025-11-11,2025-11-12,NORMAL,STRONG,-4.41,2,-0.63,1.27,2.5,-0.05,0.214,0,1
