code4,name,last_close_yen
1807,佐藤渡辺,1941.0
9837,モリト,1942.0
7376,ＢＣＣ,1942.0
7434,オータケ,1944.0
2154,オープンアップグループ,1944.0
6668,アドテック　プラズマ　テクノロジー,1945.0
7731,ニコン,1945.0
6870,日本フェンオール,1948.0
7039,ブリッジインターナショナルグループ,1949.0
5018,ＭＯＲＥＳＣＯ,1949.0
8133,伊藤忠エネクス,1950.0
5533,エリッツホールディングス,1951.0
2053,中部飼料,1952.0
2415,ヒューマンホールディングス,1953.0
4218,ニチバン,1953.0
7420,佐鳥電機,1954.0
9629,ピー・シー・エー,1954.0
5727,東邦チタニウム,1955.0
6577,ベストワンドットコム,1957.0
9776,札幌臨床検査センター,1960.0
4616,川上塗料,1960.0
3431,宮地エンジニアリンググループ,1962.0
4425,Ｋｕｄａｎ,1966.0
8383,鳥取銀行,1967.0
3196,ホットランドホールディングス,1968.0
4592,サンバイオ,1970.0
7733,オリンパス,1975.0
3800,ユニリタ,1978.0
8088,岩谷産業,1979.0
1861,熊谷組,1981.0
3003,ヒューリック,1981.5
6996,ニチコン,1982.0
4709,ＩＤホールディングス,1986.0
5612,日本鋳鉄管,1987.0
6376,日機装,1988.0
5990,スーパーツール,1990.0
7313,テイ・エス　テック,1990.5
3201,日本毛織,1991.0
3547,串カツ田中ホールディングス,1993.0
7821,前田工繊,1993.0
2903,シノブフーズ,1994.0
2521,上場インデックスファンド米国株式（Ｓ＆Ｐ５００）為替ヘッジあり,1994.0
2883,大冷,1994.0
5994,ファインシンター,1996.0
3934,ベネフィットジャパン,1996.0
2305,スタジオアリス,1997.0
9069,センコーグループホールディングス,1998.0
2081,政策保有解消推進ＥＴＦ,1998.0
1311,ＮＥＸＴ　ＦＵＮＤＳ　ＴＯＰＩＸ　Ｃｏｒｅ　３０連動型上場投信,1999.0
